666,China,Y,2019-01-01,October 2019,0001,Total,460.06,441.98,5.23,511.66,0,0,325.72,NULL,NULL,NULL,NULL,NULL,NULL,NULL
667,China,Y,2019-01-01,October 2019,0102,Total,325.72,531.25,9.8,571.53,0,0,312.44,NULL,NULL,NULL,NULL,NULL,NULL,NULL
668,China,Y,2019-01-01,October 2019,0203,Total,312.44,492.06,68.15,651,0,0,274.55,NULL,NULL,NULL,NULL,NULL,NULL,NULL
669,China,Y,2019-01-01,October 2019,0304,Total,274.55,485.53,192.25,696.73,0,0,193.34,NULL,NULL,NULL,NULL,NULL,NULL,NULL
670,China,Y,2019-01-01,October 2019,0405,Total,193.34,631.41,139.13,838.25,0,0,325.72,NULL,NULL,NULL,NULL,NULL,NULL,NULL
671,China,Y,2019-01-01,October 2019,0506,Total,325.72,642.29,419.78,979.77,0,0,284.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL
672,China,Y,2019-01-01,October 2019,0607,Total,284.35,772.93,230.57,1088.63,0,0,442.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
673,China,Y,2019-01-01,October 2019,0708,Total,442.2,805.59,251.04,1110.41,0,0,447.21,NULL,NULL,NULL,NULL,NULL,NULL,NULL
674,China,Y,2019-01-01,October 2019,0809,Total,447.21,799.06,152.41,958,0,0,446.34,NULL,NULL,NULL,NULL,NULL,NULL,NULL
675,China,Y,2019-01-01,October 2019,0910,Total,446.34,696.73,237.32,1088.63,0,0,487.05,NULL,NULL,NULL,NULL,NULL,NULL,NULL
676,China,Y,2019-01-01,October 2019,1011,Total,487.05,664.07,260.84,1001.54,0,0,332.03,NULL,NULL,NULL,NULL,NULL,NULL,NULL
677,China,Y,2019-01-01,October 2019,1112,Total,332.03,740.3,534.1,827.4,0,0,676.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL
678,China,Y,2019-01-01,October 2019,1213,Total,676.7,762,442.6,783.8,0,0,1096.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL
679,China,Y,2019-01-01,October 2019,1314,Total,1096.5,713.1,307.5,751.2,0,0,1365.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
680,China,Y,2019-01-01,October 2019,1415,Total,1365.3,653.2,180.4,740.3,0,0,1457,NULL,NULL,NULL,NULL,NULL,NULL,NULL
681,China,Y,2019-01-01,October 2019,1516,Total,1457,479,95.9,762,0,0,1267.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
682,India,Y,2019-01-01,October 2019,9293,Total,0,237.98,1.96,212.5,23.51,0,63.58,NULL,NULL,NULL,NULL,NULL,NULL,NULL
683,India,Y,2019-01-01,October 2019,9394,Total,63.58,206.62,5.01,215.98,6.75,0,45.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL
684,India,Y,2019-01-01,October 2019,9495,Total,45.5,235.36,10.02,229.48,1.74,0,59.44,NULL,NULL,NULL,NULL,NULL,NULL,NULL
685,India,Y,2019-01-01,October 2019,9596,Total,59.44,288.49,0.87,260.18,14.59,0,74.24,NULL,NULL,NULL,NULL,NULL,NULL,NULL
686,India,Y,2019-01-01,October 2019,9697,Total,74.24,303.08,0.44,285.66,25.91,0,101.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL
687,India,Y,2019-01-01,October 2019,9798,Total,101.9,268.67,3.27,276.08,6.75,0,90.79,NULL,NULL,NULL,NULL,NULL,NULL,NULL
688,India,Y,2019-01-01,October 2019,9899,Total,90.79,280.43,11.1,274.77,4.35,0,103.42,NULL,NULL,NULL,NULL,NULL,NULL,NULL
689,India,Y,2019-01-01,October 2019,9900,Total,103.42,265.19,34.84,295.02,1.52,0,106.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL
690,India,Y,2019-01-01,October 2019,0001,Total,106.9,237.98,34.18,294.8,1.96,0,82.08,NULL,NULL,NULL,NULL,NULL,NULL,NULL
691,India,Y,2019-01-01,October 2019,0102,Total,82.08,267.8,42.46,289.14,1.31,0,102.11,NULL,NULL,NULL,NULL,NULL,NULL,NULL
692,India,Y,2019-01-01,October 2019,0203,Total,102.11,230.79,26.56,289.58,1.31,0,78.16,NULL,NULL,NULL,NULL,NULL,NULL,NULL
693,India,Y,2019-01-01,October 2019,0304,Total,78.16,304.82,17.42,293.93,15.24,0,91.23,NULL,NULL,NULL,NULL,NULL,NULL,NULL
694,India,Y,2019-01-01,October 2019,0405,Total,91.23,413.68,22.64,322.24,14.37,0,190.73,NULL,NULL,NULL,NULL,NULL,NULL,NULL
695,India,Y,2019-01-01,October 2019,0506,Total,190.73,414.77,8.71,363.6,75.12,0,175.49,NULL,NULL,NULL,NULL,NULL,NULL,NULL
696,India,Y,2019-01-01,October 2019,0607,Total,175.49,474.64,10.23,394.09,99.5,0,166.78,NULL,NULL,NULL,NULL,NULL,NULL,NULL
697,India,Y,2019-01-01,October 2019,0708,Total,166.78,522.54,13.06,404.97,153.06,0,144.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL
698,India,Y,2019-01-01,October 2019,0809,Total,144.35,492.06,17.42,386.46,51.38,0,194.21,NULL,NULL,NULL,NULL,NULL,NULL,NULL
699,India,Y,2019-01-01,October 2019,0910,Total,194.21,518.19,10.45,430.01,142.61,0,188.33,NULL,NULL,NULL,NULL,NULL,NULL,NULL
700,India,Y,2019-01-01,October 2019,1011,Total,188.33,574.8,9.8,447.43,108.86,0,243.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
701,India,Y,2019-01-01,October 2019,1112,Total,243.2,631.4,13.1,423.5,241.2,0,231.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
702,India,Y,2019-01-01,October 2019,1213,Total,231.2,620.5,25.8,473.6,169,0,256.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL
703,India,Y,2019-01-01,October 2019,1314,Total,256.8,675,14.7,506.2,201.6,0,249.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL
704,India,Y,2019-01-01,October 2019,1415,Total,249.5,642.3,26.7,533.4,91.4,0,293.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL
705,India,Y,2019-01-01,October 2019,1516,Total,293.6,563.9,23.3,528,125.5,0,227.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
706,Pakistan,Y,2019-01-01,October 2019,9293,Total,0,153.93,0.44,144.35,0,0,47.25,NULL,NULL,NULL,NULL,NULL,NULL,NULL
707,Pakistan,Y,2019-01-01,October 2019,9394,Total,47.25,136.73,7.62,146.53,0,0,36.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL
708,Pakistan,Y,2019-01-01,October 2019,9495,Total,36.8,136.08,15.24,146.97,0,0,37.23,NULL,NULL,NULL,NULL,NULL,NULL,NULL
709,Pakistan,Y,2019-01-01,October 2019,9596,Total,37.23,178.54,2.61,156.76,0,0,29.83,NULL,NULL,NULL,NULL,NULL,NULL,NULL
710,Pakistan,Y,2019-01-01,October 2019,9697,Total,29.83,159.38,6.1,152.41,0,0,39.63,NULL,NULL,NULL,NULL,NULL,NULL,NULL
711,Pakistan,Y,2019-01-01,October 2019,9798,Total,39.63,156.33,2.61,156.55,0,0,33.09,NULL,NULL,NULL,NULL,NULL,NULL,NULL
712,Pakistan,Y,2019-01-01,October 2019,9899,Total,33.09,137.17,20.25,152.41,0,0,37.23,NULL,NULL,NULL,NULL,NULL,NULL,NULL
713,Pakistan,Y,2019-01-01,October 2019,9900,Total,37.23,187.24,10.45,166.56,0,0,58.79,NULL,NULL,NULL,NULL,NULL,NULL,NULL
714,Pakistan,Y,2019-01-01,October 2019,0001,Total,58.79,178.54,9.8,176.36,0,0,57.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL
715,Pakistan,Y,2019-01-01,October 2019,0102,Total,57.7,180.71,21.77,185.07,0,0,70.98,NULL,NULL,NULL,NULL,NULL,NULL,NULL
716,Pakistan,Y,2019-01-01,October 2019,0203,Total,70.98,169.83,18.51,204.66,0,0,49.21,NULL,NULL,NULL,NULL,NULL,NULL,NULL
717,Pakistan,Y,2019-01-01,October 2019,0304,Total,49.21,168.74,40.28,209.02,0,0,44.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
718,Pakistan,Y,2019-01-01,October 2019,0405,Total,44.2,242.55,38.32,234.06,0,0,75.33,NULL,NULL,NULL,NULL,NULL,NULL,NULL
719,Pakistan,Y,2019-01-01,October 2019,0506,Total,75.33,221.43,35.27,250.39,0,0,106.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL
720,Pakistan,Y,2019-01-01,October 2019,0607,Total,106.9,215.55,50.29,272.16,0,0,95.36,NULL,NULL,NULL,NULL,NULL,NULL,NULL
721,Pakistan,Y,2019-01-01,October 2019,0708,Total,95.36,193.78,85.13,261.27,0,0,117.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL
722,Pakistan,Y,2019-01-01,October 2019,0809,Total,117.35,189.42,41.8,244.94,0,0,75.33,NULL,NULL,NULL,NULL,NULL,NULL,NULL
723,Pakistan,Y,2019-01-01,October 2019,0910,Total,75.33,209.02,34.18,235.14,0,0,67.06,NULL,NULL,NULL,NULL,NULL,NULL,NULL
724,Pakistan,Y,2019-01-01,October 2019,1011,Total,67.06,188.12,31.35,215.55,0,0,54.87,NULL,NULL,NULL,NULL,NULL,NULL,NULL
725,Pakistan,Y,2019-01-01,October 2019,1112,Total,54.87,230.8,25.5,217.7,0,0,61.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL
726,Pakistan,Y,2019-01-01,October 2019,1213,Total,61.7,202.5,39.2,234.1,0,0,59,NULL,NULL,NULL,NULL,NULL,NULL,NULL
727,Pakistan,Y,2019-01-01,October 2019,1314,Total,59,206.8,26.1,226.4,0,0,53.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL
728,Pakistan,Y,2019-01-01,October 2019,1415,Total,53.9,230.8,20.7,230.8,0,0,62.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL
729,Pakistan,Y,2019-01-01,October 2019,1516,Total,62.9,152.4,71.8,224.3,0,0,56.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL
730,Australia,Y,2019-01-01,October 2019,1112,Total,0,0,0,0,101,0,82.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL
731,Australia,Y,2019-01-01,October 2019,1213,Total,82.9,100.2,0,0,134.3,0,52.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
732,Australia,Y,2019-01-01,October 2019,1314,Total,52.2,89.3,0,0,105.6,0,39.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
733,Australia,Y,2019-01-01,October 2019,1415,Total,39.3,50.1,0,0,52.3,0,39.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL
734,Australia,Y,2019-01-01,October 2019,1516,Total,39.6,62.1,0,0,61.6,0,42.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL
735,Brazil,Y,2019-01-01,October 2019,9293,Total,0,46.16,0,79.47,2.39,0,40.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL
736,Brazil,Y,2019-01-01,October 2019,9394,Total,40.5,40.5,0,86,0.22,0,34.84,NULL,NULL,NULL,NULL,NULL,NULL,NULL
737,Brazil,Y,2019-01-01,October 2019,9495,Total,34.84,55.08,0,87.09,3.27,0,34.62,NULL,NULL,NULL,NULL,NULL,NULL,NULL
738,Brazil,Y,2019-01-01,October 2019,9596,Total,34.62,39.63,0,84.91,2.18,0,25.04,NULL,NULL,NULL,NULL,NULL,NULL,NULL
739,Brazil,Y,2019-01-01,October 2019,9697,Total,25.04,28.09,0,84.91,0,0,27.87,NULL,NULL,NULL,NULL,NULL,NULL,NULL
740,Brazil,Y,2019-01-01,October 2019,9798,Total,27.87,38.54,0,74.03,0,0,32.66,NULL,NULL,NULL,NULL,NULL,NULL,NULL
741,Brazil,Y,2019-01-01,October 2019,9899,Total,32.66,45.72,0,84.91,0.44,0,22.21,NULL,NULL,NULL,NULL,NULL,NULL,NULL
742,Brazil,Y,2019-01-01,October 2019,9900,Total,22.21,67.5,0,89.27,0.22,0,46.59,NULL,NULL,NULL,NULL,NULL,NULL,NULL
743,Brazil,Y,2019-01-01,October 2019,0001,Total,46.59,93.84,0,91.45,6.97,0,64.66,NULL,NULL,NULL,NULL,NULL,NULL,NULL
744,Brazil,Y,2019-01-01,October 2019,0102,Total,64.66,76.64,0,82.74,14.59,0,52.69,NULL,NULL,NULL,NULL,NULL,NULL,NULL
745,Brazil,Y,2019-01-01,October 2019,0203,Total,52.69,84.7,0,78.38,10.67,0,62.71,NULL,NULL,NULL,NULL,NULL,NULL,NULL
746,Brazil,Y,2019-01-01,October 2019,0304,Total,62.71,131.07,0,86,20.9,0,100.81,NULL,NULL,NULL,NULL,NULL,NULL,NULL
747,Brazil,Y,2019-01-01,October 2019,0405,Total,100.81,128.46,0,91.45,33.97,0,110.61,NULL,NULL,NULL,NULL,NULL,NULL,NULL
748,Brazil,Y,2019-01-01,October 2019,0506,Total,110.61,102.33,0,95.8,42.89,0,83.17,NULL,NULL,NULL,NULL,NULL,NULL,NULL
749,Brazil,Y,2019-01-01,October 2019,0607,Total,83.17,152.41,0,99.5,28.3,0,117.79,NULL,NULL,NULL,NULL,NULL,NULL,NULL
750,Brazil,Y,2019-01-01,October 2019,0708,Total,117.79,160.25,0,100.15,48.55,0,136.08,NULL,NULL,NULL,NULL,NULL,NULL,NULL
751,Brazil,Y,2019-01-01,October 2019,0809,Total,136.08,119.31,0,91.45,59.66,0,108.65,NULL,NULL,NULL,NULL,NULL,NULL,NULL
752,Brazil,Y,2019-01-01,October 2019,0910,Total,108.65,118.66,0,95.8,43.33,0,94.71,NULL,NULL,NULL,NULL,NULL,NULL,NULL
753,Brazil,Y,2019-01-01,October 2019,1011,Total,94.71,195.95,0,93.62,43.55,0,172.22,NULL,NULL,NULL,NULL,NULL,NULL,NULL
754,Brazil,Y,2019-01-01,October 2019,1112,Total,172.22,189.4,0,87.1,104.3,0,174,NULL,NULL,NULL,NULL,NULL,NULL,NULL
755,Brazil,Y,2019-01-01,October 2019,1213,Total,174,130.6,0,89.3,93.8,0,126.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
756,Brazil,Y,2019-01-01,October 2019,1314,Total,126.3,174.2,0,91.4,48.6,0,167,NULL,NULL,NULL,NULL,NULL,NULL,NULL
757,Brazil,Y,2019-01-01,October 2019,1415,Total,167,152.4,0,74,85.1,0,164,NULL,NULL,NULL,NULL,NULL,NULL,NULL
758,Brazil,Y,2019-01-01,October 2019,1516,Total,164,128.5,0,67.5,93.9,0,136.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
759,Turkey,Y,2019-01-01,October 2019,1112,Total,0,74.9,51.9,121.9,0,0,27,NULL,NULL,NULL,NULL,NULL,NULL,NULL
760,Turkey,Y,2019-01-01,October 2019,1213,Total,27,57.7,80.4,131.7,0,0,28.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL
761,Turkey,Y,2019-01-01,October 2019,1314,Total,28.6,50.1,92.4,137.2,0,0,29.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL
762,Turkey,Y,2019-01-01,October 2019,1415,Total,29.5,69.7,80,139.3,0,0,34.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL
763,Turkey,Y,2019-01-01,October 2019,1516,Total,34.7,57.7,91.8,144.8,0,0,34.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL
764,Bangladesh,Y,2019-01-01,October 2019,1112,Total,0,0,74,80.6,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
765,Bangladesh,Y,2019-01-01,October 2019,1213,Total,0,0,108.9,102.3,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
766,Bangladesh,Y,2019-01-01,October 2019,1314,Total,0,0,115.4,115.4,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
767,Bangladesh,Y,2019-01-01,October 2019,1415,Total,0,0,125.2,126.3,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
768,Bangladesh,Y,2019-01-01,October 2019,1516,Total,0,0,139.3,137.2,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
769,Vietnam,Y,2019-01-01,October 2019,1112,Total,0,0,35.4,36.5,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
770,Vietnam,Y,2019-01-01,October 2019,1213,Total,0,0,52.5,49,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
771,Vietnam,Y,2019-01-01,October 2019,1314,Total,0,0,69.7,69.7,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
772,Vietnam,Y,2019-01-01,October 2019,1415,Total,0,0,93.1,89.3,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
773,Vietnam,Y,2019-01-01,October 2019,1516,Total,0,0,98,95.8,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
774,Vietnam,Y,2019-11-09,November 2019,1718,Total,0.88,0,7.00,6.60,0.00,0.00,1.29,NULL,NULL,NULL,NULL,NULL,NULL,NULL
775,Bangladesh,Y,2019-11-09,November 2019,1718,Total,1.63,0.14,7.60,7.50,0.00,0.01,1.86,NULL,NULL,NULL,NULL,NULL,NULL,NULL
776,Thailand,Y,2019-11-09,November 2019,1718,Total,0.20,0,1.15,1.13,0.00,0.03,0.20,NULL,NULL,NULL,NULL,NULL,NULL,NULL
777,Indonesia,Y,2019-11-09,November 2019,1718,Total,0.62,0,3.52,3.50,0.01,0.00,0.63,NULL,NULL,NULL,NULL,NULL,NULL,NULL
778,Pakistan,Y,2019-11-09,November 2019,1718,Total,2.32,8.20,3.40,10.90,0.16,0.03,2.83,NULL,NULL,NULL,NULL,NULL,NULL,NULL
779,Turkey,Y,2019-11-09,November 2019,1718,Total,1.53,4.00,4.02,7.45,0.33,0.00,1.78,NULL,NULL,NULL,NULL,NULL,NULL,NULL
780,European Union,Y,2019-11-09,November 2019,1718,Total,0.19,1.53,0.73,0.75,1.37,0.04,0.30,NULL,NULL,NULL,NULL,NULL,NULL,NULL
781,China,Y,2019-11-09,November 2019,1718,Total,45.92,27.50,5.71,41.00,0.14,0.00,37.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
782,Mexico,Y,2019-11-09,November 2019,1718,Total,0.45,1.56,0.93,1.90,0.35,0.03,0.66,NULL,NULL,NULL,NULL,NULL,NULL,NULL
783,Major Importers,Y,2019-11-09,November 2019,1718,Total,54.18,42.93,36.05,82.74,2.35,0.12,47.95,NULL,NULL,NULL,NULL,NULL,NULL,NULL
784,India,Y,2019-11-09,November 2019,1718,Total,7.88,29.00,1.68,24.15,5.18,0.00,9.23,NULL,NULL,NULL,NULL,NULL,NULL,NULL
785,Brazil,Y,2019-11-09,November 2019,1718,Total,6.93,9.22,0.08,3.40,4.17,0.00,8.66,NULL,NULL,NULL,NULL,NULL,NULL,NULL
786,Australia,Y,2019-11-09,November 2019,1718,Total,2.19,4.80,0,0.04,3.92,0.00,3.04,NULL,NULL,NULL,NULL,NULL,NULL,NULL
787,S. Hemis.,Y,2019-11-09,November 2019,1718,Total,10.18,15.70,0.24,4.44,8.65,0.01,13.01,NULL,NULL,NULL,NULL,NULL,NULL,NULL
788,Afr. Fr. Zone,Y,2019-11-09,November 2019,1718,Total,1.46,5.44,0,0.14,5.06,0.00,1.70,NULL,NULL,NULL,NULL,NULL,NULL,NULL
789,Central Asia,Y,2019-11-09,November 2019,1718,Total,2.18,6.50,0,3.38,2.53,0.00,2.77,NULL,NULL,NULL,NULL,NULL,NULL,NULL
790,Major Exporters,Y,2019-11-09,November 2019,1718,Total,21.90,57.10,2.47,32.75,21.76,0.02,26.94,NULL,NULL,NULL,NULL,NULL,NULL,NULL
791,Total Foreign,Y,2019-11-09,November 2019,1718,Total,77.54,102.86,41.16,119.54,25.14,0.15,76.74,NULL,NULL,NULL,NULL,NULL,NULL,NULL
792,United States,Y,2019-11-09,November 2019,1718,Total,2.75,20.92,0,3.23,16.28,-0.03,4.20,NULL,NULL,NULL,NULL,NULL,NULL,NULL
793,World Less China,Y,2019-11-09,November 2019,1718,Total,34.37,96.28,35.45,81.76,41.28,0.12,42.95,NULL,NULL,NULL,NULL,NULL,NULL,NULL
794,World,Y,2019-11-09,November 2019,1718,Total,80.29,123.78,41.16,122.76,41.41,0.12,80.94,NULL,NULL,NULL,NULL,NULL,NULL,NULL
795,Vietnam,Y,2019-11-09,November 2019,1819,Total,1.29,0,6.90,7.00,0.00,0.00,1.19,NULL,NULL,NULL,NULL,NULL,NULL,NULL
796,Bangladesh,Y,2019-11-09,November 2019,1819,Total,1.86,0.14,7.20,7.40,0.00,0.01,1.78,NULL,NULL,NULL,NULL,NULL,NULL,NULL
797,Thailand,Y,2019-11-09,November 2019,1819,Total,0.20,0,1.08,1.08,0.00,0.03,0.18,NULL,NULL,NULL,NULL,NULL,NULL,NULL
798,Indonesia,Y,2019-11-09,November 2019,1819,Total,0.63,0,3.05,3.15,0.01,0.00,0.53,NULL,NULL,NULL,NULL,NULL,NULL,NULL
799,Pakistan,Y,2019-11-09,November 2019,1819,Total,2.83,7.60,2.85,10.70,0.06,0.03,2.50,NULL,NULL,NULL,NULL,NULL,NULL,NULL
800,Turkey,Y,2019-11-09,November 2019,1819,Total,1.78,3.70,3.50,6.90,0.48,0.00,1.59,NULL,NULL,NULL,NULL,NULL,NULL,NULL
801,European Union,Y,2019-11-09,November 2019,1819,Total,0.30,1.72,0.64,0.69,1.72,0.03,0.23,NULL,NULL,NULL,NULL,NULL,NULL,NULL
802,China,Y,2019-11-09,November 2019,1819,Total,37.99,27.75,9.64,39.50,0.21,0.00,35.67,NULL,NULL,NULL,NULL,NULL,NULL,NULL
803,Mexico,Y,2019-11-09,November 2019,1819,Total,0.66,1.74,0.85,1.95,0.50,0.03,0.77,NULL,NULL,NULL,NULL,NULL,NULL,NULL
804,Major Importers,Y,2019-11-09,November 2019,1819,Total,47.95,42.65,37.46,80.16,2.99,0.11,44.80,NULL,NULL,NULL,NULL,NULL,NULL,NULL
805,India,Y,2019-11-09,November 2019,1819,Total,9.23,26.50,1.80,24.00,3.51,0.00,10.01,NULL,NULL,NULL,NULL,NULL,NULL,NULL
806,Brazil,Y,2019-11-09,November 2019,1819,Total,8.66,12.52,0.02,3.40,6.01,0.00,11.78,NULL,NULL,NULL,NULL,NULL,NULL,NULL
807,Australia,Y,2019-11-09,November 2019,1819,Total,3.04,2.20,0,0.04,3.63,0.00,1.57,NULL,NULL,NULL,NULL,NULL,NULL,NULL
808,S. Hemis.,Y,2019-11-09,November 2019,1819,Total,13.01,16.89,0.18,4.39,10.86,0.01,14.82,NULL,NULL,NULL,NULL,NULL,NULL,NULL
809,Afr. Fr. Zone,Y,2019-11-09,November 2019,1819,Total,1.70,5.36,0,0.14,5.55,0.00,1.37,NULL,NULL,NULL,NULL,NULL,NULL,NULL
810,Central Asia,Y,2019-11-09,November 2019,1819,Total,2.77,5.44,0,3.80,1.95,0.00,2.47,NULL,NULL,NULL,NULL,NULL,NULL,NULL
811,Major Exporters,Y,2019-11-09,November 2019,1819,Total,26.94,54.83,2.50,32.99,22.31,0.02,28.95,NULL,NULL,NULL,NULL,NULL,NULL,NULL
812,Total Foreign,Y,2019-11-09,November 2019,1819,Total,76.74,100.43,42.50,117.31,26.52,0.14,75.70,NULL,NULL,NULL,NULL,NULL,NULL,NULL
813,United States,Y,2019-11-09,November 2019,1819,Total,4.20,18.37,0,2.98,14.76,-0.02,4.85,NULL,NULL,NULL,NULL,NULL,NULL,NULL
814,World Less China,Y,2019-11-09,November 2019,1819,Total,42.95,91.05,32.86,80.79,41.07,0.12,44.88,NULL,NULL,NULL,NULL,NULL,NULL,NULL
815,World,Y,2019-11-09,November 2019,1819,Total,80.94,118.80,42.50,120.29,41.28,0.12,80.55,NULL,NULL,NULL,NULL,NULL,NULL,NULL
816,Vietnam,Y,2019-11-09,November 2019,1920,Nov,1.19,0,7.50,7.40,0.00,0.00,1.29,NULL,NULL,NULL,NULL,NULL,NULL,NULL
817,Vietnam,Y,2019-11-09,November 2019,1920,Oct,1.19,0,7.50,7.40,0.00,0.00,1.29,NULL,NULL,NULL,NULL,NULL,NULL,NULL
818,Bangladesh,Y,2019-11-09,November 2019,1920,Nov,1.78,0.14,7.30,7.40,0.00,0.01,1.81,NULL,NULL,NULL,NULL,NULL,NULL,NULL
819,Bangladesh,Y,2019-11-09,November 2019,1920,Oct,1.78,0.14,7.30,7.40,0.00,0.01,1.81,NULL,NULL,NULL,NULL,NULL,NULL,NULL
820,Thailand,Y,2019-11-09,November 2019,1920,Nov,0.18,0,1.05,1.03,0.00,0.03,0.18,NULL,NULL,NULL,NULL,NULL,NULL,NULL
821,Thailand,Y,2019-11-09,November 2019,1920,Oct,0.18,0,1.05,1.03,0.00,0.03,0.18,NULL,NULL,NULL,NULL,NULL,NULL,NULL
822,Indonesia,Y,2019-11-09,November 2019,1920,Nov,0.53,0,3.10,3.10,0.01,0.00,0.53,NULL,NULL,NULL,NULL,NULL,NULL,NULL
823,Indonesia,Y,2019-11-09,November 2019,1920,Oct,0.51,0,3.30,3.20,0.01,0.00,0.61,NULL,NULL,NULL,NULL,NULL,NULL,NULL
824,Pakistan,Y,2019-11-09,November 2019,1920,Nov,2.50,7.00,3.60,10.70,0.10,0.03,2.27,NULL,NULL,NULL,NULL,NULL,NULL,NULL
825,Pakistan,Y,2019-11-09,November 2019,1920,Oct,2.50,7.60,3.10,10.70,0.05,0.03,2.42,NULL,NULL,NULL,NULL,NULL,NULL,NULL
826,Turkey,Y,2019-11-09,November 2019,1920,Nov,1.59,3.80,3.80,7.10,0.35,0.00,1.74,NULL,NULL,NULL,NULL,NULL,NULL,NULL
827,Turkey,Y,2019-11-09,November 2019,1920,Oct,1.69,4.10,3.20,6.90,0.35,0.00,1.74,NULL,NULL,NULL,NULL,NULL,NULL,NULL
828,European Union,Y,2019-11-09,November 2019,1920,Nov,0.23,1.86,0.65,0.69,1.76,0.03,0.26,NULL,NULL,NULL,NULL,NULL,NULL,NULL
829,European Union,Y,2019-11-09,November 2019,1920,Oct,0.24,1.76,0.68,0.71,1.67,0.03,0.27,NULL,NULL,NULL,NULL,NULL,NULL,NULL
830,China,Y,2019-11-09,November 2019,1920,Nov,35.67,27.25,9.50,39.50,0.18,0.00,32.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL
831,China,Y,2019-11-09,November 2019,1920,Oct,35.67,27.75,9.50,39.50,0.18,0.00,33.25,NULL,NULL,NULL,NULL,NULL,NULL,NULL
832,Mexico,Y,2019-11-09,November 2019,1920,Nov,0.77,1.58,0.85,2.00,0.45,0.03,0.72,NULL,NULL,NULL,NULL,NULL,NULL,NULL
833,Mexico,Y,2019-11-09,November 2019,1920,Oct,0.77,1.58,0.85,2.00,0.45,0.03,0.72,NULL,NULL,NULL,NULL,NULL,NULL,NULL
834,Major Importers,Y,2019-11-09,November 2019,1920,Nov,44.80,41.63,38.97,80.54,2.84,0.11,41.90,NULL,NULL,NULL,NULL,NULL,NULL,NULL
835,Major Importers,Y,2019-11-09,November 2019,1920,Oct,44.89,42.93,38.13,80.49,2.70,0.11,42.64,NULL,NULL,NULL,NULL,NULL,NULL,NULL
836,India,Y,2019-11-09,November 2019,1920,Nov,10.01,30.00,1.80,24.50,4.10,0.00,13.21,NULL,NULL,NULL,NULL,NULL,NULL,NULL
837,India,Y,2019-11-09,November 2019,1920,Oct,10.03,30.50,1.60,24.75,4.00,0.00,13.38,NULL,NULL,NULL,NULL,NULL,NULL,NULL
838,Brazil,Y,2019-11-09,November 2019,1920,Nov,11.78,11.60,0.03,3.40,8.60,0.00,11.41,NULL,NULL,NULL,NULL,NULL,NULL,NULL
