===============================================================================
Id,,len,datetime,open,high,low,close,volume,openinterest,MA_1_0,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus,MACD_Strategy,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus,Bolling_2_0,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus
231,,77,2020-12-24 00:00:00,14805.0,14840.0,14705.0,14790.0,222227.0,,MA_1_0,77,737783.0,Broker,77,145657.28645833337,150833.78645833337,BuySell,77,14484.425,,Trades - Net Profit/Loss,77,,,MACD_Strategy,77,737783.0,Broker,77,145657.28645833337,150833.78645833337,BuySell,77,,15062.599999999999,Trades - Net Profit/Loss,77,,,Bolling_2_0,77,737783.0,Broker,77,145657.28645833337,150833.78645833337,BuySell,77,,,Trades - Net Profit/Loss,77,,
232,,78,2020-12-25 00:00:00,14785.0,14945.0,14765.0,14930.0,256245.0,,MA_1_0,78,737784.0,Broker,78,146343.76822916672,151569.26822916672,BuySell,78,14543.525,,Trades - Net Profit/Loss,78,,,MACD_Strategy,77,737783.0,Broker,77,145657.28645833337,150833.78645833337,BuySell,77,,15062.599999999999,Trades - Net Profit/Loss,77,,,Bolling_2_0,77,737783.0,Broker,77,145657.28645833337,150833.78645833337,BuySell,77,,,Trades - Net Profit/Loss,77,,
233,,78,2020-12-25 00:00:00,14785.0,14945.0,14765.0,14930.0,256245.0,,MA_1_0,78,737784.0,Broker,78,146343.76822916672,151569.26822916672,BuySell,78,14543.525,,Trades - Net Profit/Loss,78,,,MACD_Strategy,78,737784.0,Broker,78,146343.76822916672,151569.26822916672,BuySell,78,,15169.175,Trades - Net Profit/Loss,78,,,Bolling_2_0,77,737783.0,Broker,77,145657.28645833337,150833.78645833337,BuySell,77,,,Trades - Net Profit/Loss,77,,
234,,78,2020-12-25 00:00:00,14785.0,14945.0,14765.0,14930.0,256245.0,,MA_1_0,78,737784.0,Broker,78,146343.76822916672,151569.26822916672,BuySell,78,14543.525,,Trades - Net Profit/Loss,78,,,MACD_Strategy,78,737784.0,Broker,78,146343.76822916672,151569.26822916672,BuySell,78,,15169.175,Trades - Net Profit/Loss,78,,,Bolling_2_0,78,737784.0,Broker,78,146343.76822916672,151569.26822916672,BuySell,78,,,Trades - Net Profit/Loss,78,,
235,,79,2020-12-28 00:00:00,14890.0,14925.0,14805.0,14865.0,217794.0,,MA_1_0,79,737787.0,Broker,79,145988.63411458337,151191.38411458337,BuySell,79,14582.925,,Trades - Net Profit/Loss,79,,,MACD_Strategy,78,737784.0,Broker,78,146343.76822916672,151569.26822916672,BuySell,78,,15169.175,Trades - Net Profit/Loss,78,,,Bolling_2_0,78,737784.0,Broker,78,146343.76822916672,151569.26822916672,BuySell,78,,,Trades - Net Profit/Loss,78,,
236,,79,2020-12-28 00:00:00,14890.0,14925.0,14805.0,14865.0,217794.0,,MA_1_0,79,737787.0,Broker,79,145988.63411458337,151191.38411458337,BuySell,79,14582.925,,Trades - Net Profit/Loss,79,,,MACD_Strategy,79,737787.0,Broker,79,145988.63411458337,151191.38411458337,BuySell,79,,15148.874999999998,Trades - Net Profit/Loss,79,,,Bolling_2_0,78,737784.0,Broker,78,146343.76822916672,151569.26822916672,BuySell,78,,,Trades - Net Profit/Loss,78,,
237,,79,2020-12-28 00:00:00,14890.0,14925.0,14805.0,14865.0,217794.0,,MA_1_0,79,737787.0,Broker,79,145988.63411458337,151191.38411458337,BuySell,79,14582.925,,Trades - Net Profit/Loss,79,,,MACD_Strategy,79,737787.0,Broker,79,145988.63411458337,151191.38411458337,BuySell,79,,15148.874999999998,Trades - Net Profit/Loss,79,,,Bolling_2_0,79,737787.0,Broker,79,145988.63411458337,151191.38411458337,BuySell,79,,,Trades - Net Profit/Loss,79,,
238,,80,2020-12-29 00:00:00,14890.0,14970.0,14800.0,14855.0,281125.0,,MA_1_0,80,737788.0,Broker,80,145918.56705729172,151117.81705729172,BuySell,80,14578.0,,Trades - Net Profit/Loss,80,,,MACD_Strategy,79,737787.0,Broker,79,145988.63411458337,151191.38411458337,BuySell,79,,15148.874999999998,Trades - Net Profit/Loss,79,,,Bolling_2_0,79,737787.0,Broker,79,145988.63411458337,151191.38411458337,BuySell,79,,,Trades - Net Profit/Loss,79,,
239,,80,2020-12-29 00:00:00,14890.0,14970.0,14800.0,14855.0,281125.0,,MA_1_0,80,737788.0,Broker,80,145918.56705729172,151117.81705729172,BuySell,80,14578.0,,Trades - Net Profit/Loss,80,,,MACD_Strategy,80,737788.0,Broker,80,145918.56705729172,151117.81705729172,BuySell,80,,15194.55,Trades - Net Profit/Loss,80,,,Bolling_2_0,79,737787.0,Broker,79,145988.63411458337,151191.38411458337,BuySell,79,,,Trades - Net Profit/Loss,79,,
240,,80,2020-12-29 00:00:00,14890.0,14970.0,14800.0,14855.0,281125.0,,MA_1_0,80,737788.0,Broker,80,145918.56705729172,151117.81705729172,BuySell,80,14578.0,,Trades - Net Profit/Loss,80,,,MACD_Strategy,80,737788.0,Broker,80,145918.56705729172,151117.81705729172,BuySell,80,,15194.55,Trades - Net Profit/Loss,80,,,Bolling_2_0,80,737788.0,Broker,80,145918.56705729172,151117.81705729172,BuySell,80,,,Trades - Net Profit/Loss,80,,
241,,81,2020-12-30 00:00:00,14870.0,15075.0,14850.0,15040.0,427213.0,,MA_1_0,81,737789.0,Broker,81,146832.03352864587,152096.03352864587,BuySell,81,14627.25,,Trades - Net Profit/Loss,81,,,MACD_Strategy,80,737788.0,Broker,80,145918.56705729172,151117.81705729172,BuySell,80,,15194.55,Trades - Net Profit/Loss,80,,,Bolling_2_0,80,737788.0,Broker,80,145918.56705729172,151117.81705729172,BuySell,80,,,Trades - Net Profit/Loss,80,,
242,,81,2020-12-30 00:00:00,14870.0,15075.0,14850.0,15040.0,427213.0,,MA_1_0,81,737789.0,Broker,81,146832.03352864587,152096.03352864587,BuySell,81,14627.25,,Trades - Net Profit/Loss,81,,,MACD_Strategy,81,737789.0,Broker,81,146832.03352864587,152096.03352864587,BuySell,81,,15301.124999999998,Trades - Net Profit/Loss,81,,,Bolling_2_0,80,737788.0,Broker,80,145918.56705729172,151117.81705729172,BuySell,80,,,Trades - Net Profit/Loss,80,,
243,,81,2020-12-30 00:00:00,14870.0,15075.0,14850.0,15040.0,427213.0,,MA_1_0,81,737789.0,Broker,81,146832.03352864587,152096.03352864587,BuySell,81,14627.25,,Trades - Net Profit/Loss,81,,,MACD_Strategy,81,737789.0,Broker,81,146832.03352864587,152096.03352864587,BuySell,81,,15301.124999999998,Trades - Net Profit/Loss,81,,,Bolling_2_0,81,737789.0,Broker,81,146832.03352864587,152096.03352864587,BuySell,81,,,Trades - Net Profit/Loss,81,,
244,,82,2020-12-31 00:00:00,15030.0,15185.0,14980.0,15060.0,424372.0,,MA_1_0,82,737790.0,Broker,82,136701.03352864587,152514.03352864587,BuySell,82,14755.3,,Trades - Net Profit/Loss,82,,,MACD_Strategy,81,737789.0,Broker,81,146832.03352864587,152096.03352864587,BuySell,81,,15301.124999999998,Trades - Net Profit/Loss,81,,,Bolling_2_0,81,737789.0,Broker,81,146832.03352864587,152096.03352864587,BuySell,81,,,Trades - Net Profit/Loss,81,,
245,,82,2020-12-31 00:00:00,15030.0,15185.0,14980.0,15060.0,424372.0,,MA_1_0,82,737790.0,Broker,82,136701.03352864587,152514.03352864587,BuySell,82,14755.3,,Trades - Net Profit/Loss,82,,,MACD_Strategy,82,737790.0,Broker,82,136701.03352864587,152514.03352864587,BuySell,82,14755.3,,Trades - Net Profit/Loss,82,,,Bolling_2_0,81,737789.0,Broker,81,146832.03352864587,152096.03352864587,BuySell,81,,,Trades - Net Profit/Loss,81,,
246,,82,2020-12-31 00:00:00,15030.0,15185.0,14980.0,15060.0,424372.0,,MA_1_0,82,737790.0,Broker,82,136701.03352864587,152514.03352864587,BuySell,82,14755.3,,Trades - Net Profit/Loss,82,,,MACD_Strategy,82,737790.0,Broker,82,136701.03352864587,152514.03352864587,BuySell,82,14755.3,,Trades - Net Profit/Loss,82,,,Bolling_2_0,82,737790.0,Broker,82,136701.03352864587,152514.03352864587,BuySell,82,,,Trades - Net Profit/Loss,82,,
247,,83,2021-01-04 00:00:00,15080.0,15380.0,15075.0,15375.0,387284.0,,MA_1_0,83,737794.0,Broker,83,133810.03352864587,160716.28352864587,BuySell,83,14848.875,,Trades - Net Profit/Loss,83,,,MACD_Strategy,82,737790.0,Broker,82,136701.03352864587,152514.03352864587,BuySell,82,14755.3,,Trades - Net Profit/Loss,82,,,Bolling_2_0,82,737790.0,Broker,82,136701.03352864587,152514.03352864587,BuySell,82,,,Trades - Net Profit/Loss,82,,
248,,83,2021-01-04 00:00:00,15080.0,15380.0,15075.0,15375.0,387284.0,,MA_1_0,83,737794.0,Broker,83,133810.03352864587,160716.28352864587,BuySell,83,14848.875,,Trades - Net Profit/Loss,83,,,MACD_Strategy,83,737794.0,Broker,83,133810.03352864587,160716.28352864587,BuySell,83,14848.875,,Trades - Net Profit/Loss,83,,,Bolling_2_0,82,737790.0,Broker,82,136701.03352864587,152514.03352864587,BuySell,82,,,Trades - Net Profit/Loss,82,,
249,,83,2021-01-04 00:00:00,15080.0,15380.0,15075.0,15375.0,387284.0,,MA_1_0,83,737794.0,Broker,83,133810.03352864587,160716.28352864587,BuySell,83,14848.875,,Trades - Net Profit/Loss,83,,,MACD_Strategy,83,737794.0,Broker,83,133810.03352864587,160716.28352864587,BuySell,83,14848.875,,Trades - Net Profit/Loss,83,,,Bolling_2_0,83,737794.0,Broker,83,133810.03352864587,160716.28352864587,BuySell,83,,,Trades - Net Profit/Loss,83,,
250,,84,2021-01-05 00:00:00,15350.0,15485.0,15215.0,15300.0,437951.0,,MA_1_0,84,737795.0,Broker,84,148351.43815104172,159061.43815104172,BuySell,84,14986.775,,Trades - Net Profit/Loss,84,,,MACD_Strategy,83,737794.0,Broker,83,133810.03352864587,160716.28352864587,BuySell,83,14848.875,,Trades - Net Profit/Loss,83,,,Bolling_2_0,83,737794.0,Broker,83,133810.03352864587,160716.28352864587,BuySell,83,,,Trades - Net Profit/Loss,83,,
251,,84,2021-01-05 00:00:00,15350.0,15485.0,15215.0,15300.0,437951.0,,MA_1_0,84,737795.0,Broker,84,148351.43815104172,159061.43815104172,BuySell,84,14986.775,,Trades - Net Profit/Loss,84,,,MACD_Strategy,84,737795.0,Broker,84,148351.43815104172,159061.43815104172,BuySell,84,14986.775,,Trades - Net Profit/Loss,84,,,Bolling_2_0,83,737794.0,Broker,83,133810.03352864587,160716.28352864587,BuySell,83,,,Trades - Net Profit/Loss,83,,
252,,84,2021-01-05 00:00:00,15350.0,15485.0,15215.0,15300.0,437951.0,,MA_1_0,84,737795.0,Broker,84,148351.43815104172,159061.43815104172,BuySell,84,14986.775,,Trades - Net Profit/Loss,84,,,MACD_Strategy,84,737795.0,Broker,84,148351.43815104172,159061.43815104172,BuySell,84,14986.775,,Trades - Net Profit/Loss,84,,,Bolling_2_0,84,737795.0,Broker,84,148351.43815104172,159061.43815104172,BuySell,84,,15717.274999999998,Trades - Net Profit/Loss,84,,
253,,85,2021-01-06 00:00:00,15325.0,15465.0,15250.0,15430.0,373578.0,,MA_1_0,85,737796.0,Broker,85,149556.96907552087,160357.96907552087,BuySell,85,15021.25,,Trades - Net Profit/Loss,85,,,MACD_Strategy,84,737795.0,Broker,84,148351.43815104172,159061.43815104172,BuySell,84,14986.775,,Trades - Net Profit/Loss,84,,,Bolling_2_0,84,737795.0,Broker,84,148351.43815104172,159061.43815104172,BuySell,84,,15717.274999999998,Trades - Net Profit/Loss,84,,
254,,85,2021-01-06 00:00:00,15325.0,15465.0,15250.0,15430.0,373578.0,,MA_1_0,85,737796.0,Broker,85,149556.96907552087,160357.96907552087,BuySell,85,15021.25,,Trades - Net Profit/Loss,85,,,MACD_Strategy,85,737796.0,Broker,85,149556.96907552087,160357.96907552087,BuySell,85,15021.25,,Trades - Net Profit/Loss,85,,,Bolling_2_0,84,737795.0,Broker,84,148351.43815104172,159061.43815104172,BuySell,84,,15717.274999999998,Trades - Net Profit/Loss,84,,
255,,85,2021-01-06 00:00:00,15325.0,15465.0,15250.0,15430.0,373578.0,,MA_1_0,85,737796.0,Broker,85,149556.96907552087,160357.96907552087,BuySell,85,15021.25,,Trades - Net Profit/Loss,85,,,MACD_Strategy,85,737796.0,Broker,85,149556.96907552087,160357.96907552087,BuySell,85,15021.25,,Trades - Net Profit/Loss,85,,,Bolling_2_0,85,737796.0,Broker,85,149556.96907552087,160357.96907552087,BuySell,85,,15696.974999999999,Trades - Net Profit/Loss,85,,
256,,86,2021-01-07 00:00:00,15440.0,15580.0,15345.0,15535.0,533876.0,,MA_1_0,86,737797.0,Broker,86,150509.48453776047,161383.98453776047,BuySell,86,15114.824999999999,,Trades - Net Profit/Loss,86,,,MACD_Strategy,85,737796.0,Broker,85,149556.96907552087,160357.96907552087,BuySell,85,15021.25,,Trades - Net Profit/Loss,85,,,Bolling_2_0,85,737796.0,Broker,85,149556.96907552087,160357.96907552087,BuySell,85,,15696.974999999999,Trades - Net Profit/Loss,85,,
257,,86,2021-01-07 00:00:00,15440.0,15580.0,15345.0,15535.0,533876.0,,MA_1_0,86,737797.0,Broker,86,150509.48453776047,161383.98453776047,BuySell,86,15114.824999999999,,Trades - Net Profit/Loss,86,,,MACD_Strategy,86,737797.0,Broker,86,150509.48453776047,161383.98453776047,BuySell,86,15114.824999999999,,Trades - Net Profit/Loss,86,,,Bolling_2_0,85,737796.0,Broker,85,149556.96907552087,160357.96907552087,BuySell,85,,15696.974999999999,Trades - Net Profit/Loss,85,,
258,,86,2021-01-07 00:00:00,15440.0,15580.0,15345.0,15535.0,533876.0,,MA_1_0,86,737797.0,Broker,86,150509.48453776047,161383.98453776047,BuySell,86,15114.824999999999,,Trades - Net Profit/Loss,86,,,MACD_Strategy,86,737797.0,Broker,86,150509.48453776047,161383.98453776047,BuySell,86,15114.824999999999,,Trades - Net Profit/Loss,86,,,Bolling_2_0,86,737797.0,Broker,86,150509.48453776047,161383.98453776047,BuySell,86,,15813.699999999999,Trades - Net Profit/Loss,86,,
259,,87,2021-01-08 00:00:00,15505.0,15610.0,15310.0,15415.0,376024.0,,MA_1_0,87,737798.0,Broker,87,149227.99226888025,160018.49226888025,BuySell,87,15080.35,,Trades - Net Profit/Loss,87,,,MACD_Strategy,86,737797.0,Broker,86,150509.48453776047,161383.98453776047,BuySell,86,15114.824999999999,,Trades - Net Profit/Loss,86,,,Bolling_2_0,86,737797.0,Broker,86,150509.48453776047,161383.98453776047,BuySell,86,,15813.699999999999,Trades - Net Profit/Loss,86,,
260,,87,2021-01-08 00:00:00,15505.0,15610.0,15310.0,15415.0,376024.0,,MA_1_0,87,737798.0,Broker,87,149227.99226888025,160018.49226888025,BuySell,87,15080.35,,Trades - Net Profit/Loss,87,,,MACD_Strategy,87,737798.0,Broker,87,149227.99226888025,160018.49226888025,BuySell,87,15080.35,,Trades - Net Profit/Loss,87,,,Bolling_2_0,86,737797.0,Broker,86,150509.48453776047,161383.98453776047,BuySell,86,,15813.699999999999,Trades - Net Profit/Loss,86,,
261,,87,2021-01-08 00:00:00,15505.0,15610.0,15310.0,15415.0,376024.0,,MA_1_0,87,737798.0,Broker,87,149227.99226888025,160018.49226888025,BuySell,87,15080.35,,Trades - Net Profit/Loss,87,,,MACD_Strategy,87,737798.0,Broker,87,149227.99226888025,160018.49226888025,BuySell,87,15080.35,,Trades - Net Profit/Loss,87,,,Bolling_2_0,87,737798.0,Broker,87,149227.99226888025,160018.49226888025,BuySell,87,,15844.149999999998,Trades - Net Profit/Loss,87,,
262,,88,2021-01-11 00:00:00,15465.0,15500.0,15100.0,15100.0,513669.0,,MA_1_0,88,737801.0,Broker,88,146041.24613444015,156611.24613444015,BuySell,88,14873.5,,Trades - Net Profit/Loss,88,,,MACD_Strategy,87,737798.0,Broker,87,149227.99226888025,160018.49226888025,BuySell,87,15080.35,,Trades - Net Profit/Loss,87,,,Bolling_2_0,87,737798.0,Broker,87,149227.99226888025,160018.49226888025,BuySell,87,,15844.149999999998,Trades - Net Profit/Loss,87,,
263,,88,2021-01-11 00:00:00,15465.0,15500.0,15100.0,15100.0,513669.0,,MA_1_0,88,737801.0,Broker,88,146041.24613444015,156611.24613444015,BuySell,88,14873.5,,Trades - Net Profit/Loss,88,,,MACD_Strategy,88,737801.0,Broker,88,146041.24613444015,156611.24613444015,BuySell,88,14873.5,,Trades - Net Profit/Loss,88,,,Bolling_2_0,87,737798.0,Broker,87,149227.99226888025,160018.49226888025,BuySell,87,,15844.149999999998,Trades - Net Profit/Loss,87,,
264,,88,2021-01-11 00:00:00,15465.0,15500.0,15100.0,15100.0,513669.0,,MA_1_0,88,737801.0,Broker,88,146041.24613444015,156611.24613444015,BuySell,88,14873.5,,Trades - Net Profit/Loss,88,,,MACD_Strategy,88,737801.0,Broker,88,146041.24613444015,156611.24613444015,BuySell,88,14873.5,,Trades - Net Profit/Loss,88,,,Bolling_2_0,88,737801.0,Broker,88,146041.24613444015,156611.24613444015,BuySell,88,,15732.499999999998,Trades - Net Profit/Loss,88,,
265,,89,2021-01-12 00:00:00,15150.0,15235.0,14900.0,15200.0,400752.0,,MA_1_0,89,737802.0,Broker,89,136926.24613444015,158206.24613444015,BuySell,89,14676.5,,Trades - Net Profit/Loss,89,,,MACD_Strategy,88,737801.0,Broker,88,146041.24613444015,156611.24613444015,BuySell,88,14873.5,,Trades - Net Profit/Loss,88,,,Bolling_2_0,88,737801.0,Broker,88,146041.24613444015,156611.24613444015,BuySell,88,,15732.499999999998,Trades - Net Profit/Loss,88,,
266,,89,2021-01-12 00:00:00,15150.0,15235.0,14900.0,15200.0,400752.0,,MA_1_0,89,737802.0,Broker,89,136926.24613444015,158206.24613444015,BuySell,89,14676.5,,Trades - Net Profit/Loss,89,,,MACD_Strategy,89,737802.0,Broker,89,136926.24613444015,158206.24613444015,BuySell,89,14676.5,,Trades - Net Profit/Loss,89,,,Bolling_2_0,88,737801.0,Broker,88,146041.24613444015,156611.24613444015,BuySell,88,,15732.499999999998,Trades - Net Profit/Loss,88,,
267,,89,2021-01-12 00:00:00,15150.0,15235.0,14900.0,15200.0,400752.0,,MA_1_0,89,737802.0,Broker,89,136926.24613444015,158206.24613444015,BuySell,89,14676.5,,Trades - Net Profit/Loss,89,,,MACD_Strategy,89,737802.0,Broker,89,136926.24613444015,158206.24613444015,BuySell,89,14676.5,,Trades - Net Profit/Loss,89,,,Bolling_2_0,89,737802.0,Broker,89,136926.24613444015,158206.24613444015,BuySell,89,,,Trades - Net Profit/Loss,89,,
268,,90,2021-01-13 00:00:00,15200.0,15460.0,15185.0,15345.0,319565.0,,MA_1_0,90,737803.0,Broker,90,130626.24613444015,162850.74613444015,BuySell,90,14957.225,,Trades - Net Profit/Loss,90,,,MACD_Strategy,89,737802.0,Broker,89,136926.24613444015,158206.24613444015,BuySell,89,14676.5,,Trades - Net Profit/Loss,89,,,Bolling_2_0,89,737802.0,Broker,89,136926.24613444015,158206.24613444015,BuySell,89,,,Trades - Net Profit/Loss,89,,
269,,90,2021-01-13 00:00:00,15200.0,15460.0,15185.0,15345.0,319565.0,,MA_1_0,90,737803.0,Broker,90,130626.24613444015,162850.74613444015,BuySell,90,14957.225,,Trades - Net Profit/Loss,90,,,MACD_Strategy,90,737803.0,Broker,90,130626.24613444015,162850.74613444015,BuySell,90,14957.225,,Trades - Net Profit/Loss,90,,,Bolling_2_0,89,737802.0,Broker,89,136926.24613444015,158206.24613444015,BuySell,89,,,Trades - Net Profit/Loss,89,,
270,,90,2021-01-13 00:00:00,15200.0,15460.0,15185.0,15345.0,319565.0,,MA_1_0,90,737803.0,Broker,90,130626.24613444015,162850.74613444015,BuySell,90,14957.225,,Trades - Net Profit/Loss,90,,,MACD_Strategy,90,737803.0,Broker,90,130626.24613444015,162850.74613444015,BuySell,90,14957.225,,Trades - Net Profit/Loss,90,,,Bolling_2_0,90,737803.0,Broker,90,130626.24613444015,162850.74613444015,BuySell,90,,,Trades - Net Profit/Loss,90,,
271,,91,2021-01-14 00:00:00,15325.0,15360.0,14950.0,14960.0,418215.0,,MA_1_0,91,737804.0,Broker,91,104688.74613444015,146576.74613444015,BuySell,91,14725.75,,Trades - Net Profit/Loss,91,,,MACD_Strategy,90,737803.0,Broker,90,130626.24613444015,162850.74613444015,BuySell,90,14957.225,,Trades - Net Profit/Loss,90,,,Bolling_2_0,90,737803.0,Broker,90,130626.24613444015,162850.74613444015,BuySell,90,,,Trades - Net Profit/Loss,90,,
272,,91,2021-01-14 00:00:00,15325.0,15360.0,14950.0,14960.0,418215.0,,MA_1_0,91,737804.0,Broker,91,104688.74613444015,146576.74613444015,BuySell,91,14725.75,,Trades - Net Profit/Loss,91,,,MACD_Strategy,91,737804.0,Broker,91,104688.74613444015,146576.74613444015,BuySell,91,14725.75,,Trades - Net Profit/Loss,91,,,Bolling_2_0,90,737803.0,Broker,90,130626.24613444015,162850.74613444015,BuySell,90,,,Trades - Net Profit/Loss,90,,
273,,91,2021-01-14 00:00:00,15325.0,15360.0,14950.0,14960.0,418215.0,,MA_1_0,91,737804.0,Broker,91,104688.74613444015,146576.74613444015,BuySell,91,14725.75,,Trades - Net Profit/Loss,91,,,MACD_Strategy,91,737804.0,Broker,91,104688.74613444015,146576.74613444015,BuySell,91,14725.75,,Trades - Net Profit/Loss,91,,,Bolling_2_0,91,737804.0,Broker,91,104688.74613444015,146576.74613444015,BuySell,91,,,Trades - Net Profit/Loss,91,,
274,,92,2021-01-15 00:00:00,15010.0,15110.0,14925.0,14975.0,290257.0,,MA_1_0,92,737805.0,Broker,92,143912.80512604894,149154.05512604894,BuySell,92,14701.125,,Trades - Net Profit/Loss,92,,,MACD_Strategy,91,737804.0,Broker,91,104688.74613444015,146576.74613444015,BuySell,91,14725.75,,Trades - Net Profit/Loss,91,,,Bolling_2_0,91,737804.0,Broker,91,104688.74613444015,146576.74613444015,BuySell,91,,,Trades - Net Profit/Loss,91,,
275,,92,2021-01-15 00:00:00,15010.0,15110.0,14925.0,14975.0,290257.0,,MA_1_0,92,737805.0,Broker,92,143912.80512604894,149154.05512604894,BuySell,92,14701.125,,Trades - Net Profit/Loss,92,,,MACD_Strategy,92,737805.0,Broker,92,143912.80512604894,149154.05512604894,BuySell,92,,15336.649999999998,Trades - Net Profit/Loss,92,,,Bolling_2_0,91,737804.0,Broker,91,104688.74613444015,146576.74613444015,BuySell,91,,,Trades - Net Profit/Loss,91,,
276,,92,2021-01-15 00:00:00,15010.0,15110.0,14925.0,14975.0,290257.0,,MA_1_0,92,737805.0,Broker,92,143912.80512604894,149154.05512604894,BuySell,92,14701.125,,Trades - Net Profit/Loss,92,,,MACD_Strategy,92,737805.0,Broker,92,143912.80512604894,149154.05512604894,BuySell,92,,15336.649999999998,Trades - Net Profit/Loss,92,,,Bolling_2_0,92,737805.0,Broker,92,143912.80512604894,149154.05512604894,BuySell,92,,,Trades - Net Profit/Loss,92,,
277,,93,2021-01-18 00:00:00,15010.0,15260.0,14955.0,15210.0,284433.0,,MA_1_0,93,737808.0,Broker,93,145119.6525630245,150443.1525630245,BuySell,93,14730.675,,Trades - Net Profit/Loss,93,,,MACD_Strategy,92,737805.0,Broker,92,143912.80512604894,149154.05512604894,BuySell,92,,15336.649999999998,Trades - Net Profit/Loss,92,,,Bolling_2_0,92,737805.0,Broker,92,143912.80512604894,149154.05512604894,BuySell,92,,,Trades - Net Profit/Loss,92,,
278,,93,2021-01-18 00:00:00,15010.0,15260.0,14955.0,15210.0,284433.0,,MA_1_0,93,737808.0,Broker,93,145119.6525630245,150443.1525630245,BuySell,93,14730.675,,Trades - Net Profit/Loss,93,,,MACD_Strategy,93,737808.0,Broker,93,145119.6525630245,150443.1525630245,BuySell,93,,15488.899999999998,Trades - Net Profit/Loss,93,,,Bolling_2_0,92,737805.0,Broker,92,143912.80512604894,149154.05512604894,BuySell,92,,,Trades - Net Profit/Loss,92,,
279,,93,2021-01-18 00:00:00,15010.0,15260.0,14955.0,15210.0,284433.0,,MA_1_0,93,737808.0,Broker,93,145119.6525630245,150443.1525630245,BuySell,93,14730.675,,Trades - Net Profit/Loss,93,,,MACD_Strategy,93,737808.0,Broker,93,145119.6525630245,150443.1525630245,BuySell,93,,15488.899999999998,Trades - Net Profit/Loss,93,,,Bolling_2_0,93,737808.0,Broker,93,145119.6525630245,150443.1525630245,BuySell,93,,,Trades - Net Profit/Loss,93,,
280,,94,2021-01-19 00:00:00,15200.0,15365.0,15185.0,15250.0,315678.0,,MA_1_0,94,737809.0,Broker,94,145297.32628151227,150634.82628151227,BuySell,94,14957.225,,Trades - Net Profit/Loss,94,,,MACD_Strategy,93,737808.0,Broker,93,145119.6525630245,150443.1525630245,BuySell,93,,15488.899999999998,Trades - Net Profit/Loss,93,,,Bolling_2_0,93,737808.0,Broker,93,145119.6525630245,150443.1525630245,BuySell,93,,,Trades - Net Profit/Loss,93,,
281,,94,2021-01-19 00:00:00,15200.0,15365.0,15185.0,15250.0,315678.0,,MA_1_0,94,737809.0,Broker,94,145297.32628151227,150634.82628151227,BuySell,94,14957.225,,Trades - Net Profit/Loss,94,,,MACD_Strategy,94,737809.0,Broker,94,145297.32628151227,150634.82628151227,BuySell,94,,15595.474999999999,Trades - Net Profit/Loss,94,,,Bolling_2_0,93,737808.0,Broker,93,145119.6525630245,150443.1525630245,BuySell,93,,,Trades - Net Profit/Loss,93,,
282,,94,2021-01-19 00:00:00,15200.0,15365.0,15185.0,15250.0,315678.0,,MA_1_0,94,737809.0,Broker,94,145297.32628151227,150634.82628151227,BuySell,94,14957.225,,Trades - Net Profit/Loss,94,,,MACD_Strategy,94,737809.0,Broker,94,145297.32628151227,150634.82628151227,BuySell,94,,15595.474999999999,Trades - Net Profit/Loss,94,,,Bolling_2_0,94,737809.0,Broker,94,145297.32628151227,150634.82628151227,BuySell,94,,,Trades - Net Profit/Loss,94,,
283,,95,2021-01-20 00:00:00,15290.0,15330.0,15060.0,15090.0,315672.0,,MA_1_0,95,737810.0,Broker,95,144465.41314075617,149746.91314075617,BuySell,95,14834.1,,Trades - Net Profit/Loss,95,,,MACD_Strategy,94,737809.0,Broker,94,145297.32628151227,150634.82628151227,BuySell,94,,15595.474999999999,Trades - Net Profit/Loss,94,,,Bolling_2_0,94,737809.0,Broker,94,145297.32628151227,150634.82628151227,BuySell,94,,,Trades - Net Profit/Loss,94,,
284,,95,2021-01-20 00:00:00,15290.0,15330.0,15060.0,15090.0,315672.0,,MA_1_0,95,737810.0,Broker,95,144465.41314075617,149746.91314075617,BuySell,95,14834.1,,Trades - Net Profit/Loss,95,,,MACD_Strategy,95,737810.0,Broker,95,144465.41314075617,149746.91314075617,BuySell,95,,15559.949999999999,Trades - Net Profit/Loss,95,,,Bolling_2_0,94,737809.0,Broker,94,145297.32628151227,150634.82628151227,BuySell,94,,,Trades - Net Profit/Loss,94,,
285,,95,2021-01-20 00:00:00,15290.0,15330.0,15060.0,15090.0,315672.0,,MA_1_0,95,737810.0,Broker,95,144465.41314075617,149746.91314075617,BuySell,95,14834.1,,Trades - Net Profit/Loss,95,,,MACD_Strategy,95,737810.0,Broker,95,144465.41314075617,149746.91314075617,BuySell,95,,15559.949999999999,Trades - Net Profit/Loss,95,,,Bolling_2_0,95,737810.0,Broker,95,144465.41314075617,149746.91314075617,BuySell,95,,,Trades - Net Profit/Loss,95,,
