,代码,名称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),结算价,成交额(百万),成交量,持仓量,MA,std,UP,DN,买,平,cost,position,profit,returns
2917,CF105.CZC,郑棉2105,2016-06-17,12805.0,13380.0,12695.0,13380.0,13230.0,989.64,14960.0,25676.0,12703.75,234.06129005027722,13171.872580100555,12235.627419899445,0,0,0.0,0,,0.04314469488404787
2918,CF105.CZC,郑棉2105,2016-06-20,13410.0,13705.0,13340.0,13605.0,13555.0,971.55,14334.0,28930.0,12749.0,305.5306858565928,13360.061371713186,12137.938628286814,0,0,0.0,0,,0.01667631753512722
2919,CF105.CZC,郑棉2105,2016-06-21,13585.0,13630.0,13175.0,13200.0,13405.0,595.38,8884.0,30364.0,12777.25,319.485817369097,13416.221634738195,12138.278365261805,0,0,0.0,0,,-0.03022054264288441
2920,CF105.CZC,郑棉2105,2016-06-22,13140.0,13400.0,13130.0,13380.0,13265.0,485.31,7316.0,30318.0,12825.75,333.37769496473516,13492.50538992947,12158.99461007053,0,0,0.0,0,,0.013544225107757253
2921,CF105.CZC,郑棉2105,2016-06-23,13390.0,13675.0,13305.0,13520.0,13550.0,627.72,9264.0,30538.0,12879.75,353.38886159583467,13586.52772319167,12172.97227680833,0,0,0.0,0,,0.010409015914735744
2922,CF105.CZC,郑棉2105,2016-06-24,13620.0,13785.0,13375.0,13420.0,13590.0,704.7,10372.0,29736.0,12926.0,360.4670581343044,13646.934116268609,12205.065883731391,0,0,0.0,0,,-0.0074239390712822805
2923,CF105.CZC,郑棉2105,2016-06-27,13430.0,13695.0,13355.0,13675.0,13570.0,512.24,7550.0,30318.0,12964.25,395.61431660140914,13755.478633202818,12173.021366797182,0,0,0.0,0,,0.018823216764509272
2924,CF105.CZC,郑棉2105,2016-06-28,13670.0,14220.0,13655.0,14155.0,13935.0,580.25,8328.0,29696.0,13030.0,471.49761399184194,13972.995227983683,12087.004772016317,0,0,0.0,0,,0.03449857025581813
2925,CF105.CZC,郑棉2105,2016-06-29,14230.0,14635.0,14200.0,14635.0,14520.0,799.95,11018.0,30056.0,13113.75,586.3891092951847,14286.528218590369,11940.971781409631,0,0,0.0,0,,0.033348001579986304
2926,CF105.CZC,郑棉2105,2016-06-30,14650.0,14940.0,14600.0,14755.0,14765.0,1265.17,17138.0,32070.0,13218.0,676.6265587456644,14571.25311749133,11864.74688250867,0,0,0.0,0,,0.008166088251053581
2927,CF105.CZC,郑棉2105,2016-07-01,14740.0,14920.0,14530.0,14810.0,14775.0,1601.6,21682.0,33088.0,13336.0,735.616408191117,14807.232816382235,11864.767183617765,0,0,0.0,0,,0.0037206198848047777
2928,CF105.CZC,郑棉2105,2016-07-04,14820.0,15515.0,14810.0,15515.0,15325.0,1498.31,19552.0,37212.0,13487.75,847.8612430698787,15183.472486139757,11792.027513860243,0,0,0.0,0,,0.04650466962063617
2929,CF105.CZC,郑棉2105,2016-07-05,15500.0,15860.0,14585.0,15065.0,15190.0,1817.89,23932.0,36304.0,13621.5,874.7072367369553,15370.914473473911,11872.085526526089,0,0,0.0,0,,-0.029433125318078984
2930,CF105.CZC,郑棉2105,2016-07-06,15085.0,15400.0,14525.0,14925.0,14825.0,2172.41,29312.0,33064.0,13737.5,885.9733348131873,15509.446669626375,11965.553330373625,0,0,0.0,0,,-0.00933651330359875
2931,CF105.CZC,郑棉2105,2016-07-07,14780.0,15170.0,14735.0,14890.0,14990.0,1131.35,15096.0,33496.0,13839.25,895.582596693348,15630.415193386696,12048.084806613304,0,0,0.0,0,,-0.002347812582748118
2932,CF105.CZC,郑棉2105,2016-07-08,14980.0,15100.0,14240.0,14325.0,14495.0,1813.17,25022.0,30656.0,13915.5,868.360380256953,15652.220760513906,12178.779239486094,0,0,0.0,0,,-0.03868358409511437
2933,CF105.CZC,郑棉2105,2016-07-11,14490.0,15005.0,14355.0,15000.0,14660.0,1265.63,17264.0,33670.0,14020.75,865.8569093678238,15752.463818735647,12289.036181264353,0,0,0.0,0,,0.0460439385014068
2934,CF105.CZC,郑棉2105,2016-07-12,15070.0,15395.0,14925.0,15330.0,15210.0,1034.94,13610.0,35638.0,14152.75,854.0762187884638,15860.902437576928,12444.597562423072,0,0,0.0,0,,0.02176149178151271
2935,CF105.CZC,郑棉2105,2016-07-13,15330.0,15955.0,15060.0,15675.0,15640.0,1825.22,23338.0,34648.0,14303.75,842.8194869009615,15989.388973801922,12618.111026198078,0,0,0.0,0,,0.02225539363526166
2936,CF105.CZC,郑棉2105,2016-07-14,15665.0,15860.0,15435.0,15780.0,15660.0,845.21,10796.0,35196.0,14452.0,828.5611021524,16109.1222043048,12794.8777956952,0,0,0.0,0,,0.006676228898743892
2937,CF105.CZC,郑棉2105,2016-07-15,15775.0,15960.0,15670.0,15840.0,15815.0,537.23,6794.0,35780.0,14575.0,842.7647951830926,16260.529590366184,12889.470409633816,0,0,0.0,0,,0.0037950709685515343
2938,CF105.CZC,郑棉2105,2016-07-18,15980.0,16075.0,15385.0,15630.0,15630.0,861.68,11026.0,34824.0,14676.25,841.7880894263116,16359.826178852623,12992.673821147377,0,0,0.0,0,,-0.0133462419528946
2939,CF105.CZC,郑棉2105,2016-07-19,15705.0,15790.0,15365.0,15570.0,15540.0,552.88,7116.0,34948.0,14794.75,790.91003755168,16376.57007510336,13212.92992489664,0,0,0.0,0,,-0.0038461585874782754
2940,CF105.CZC,郑棉2105,2016-07-20,15550.0,15650.0,14990.0,15255.0,15260.0,1033.28,13542.0,35850.0,14888.5,726.13032576804,16340.76065153608,13436.23934846392,0,0,0.0,0,,-0.020438667677273956
2941,CF105.CZC,郑棉2105,2016-07-21,15215.0,15520.0,15140.0,15410.0,15325.0,564.6,7368.0,36504.0,14983.0,662.0373856512939,16307.074771302588,13658.925228697412,0,0,0.0,0,,0.010109331163391473
2942,CF105.CZC,郑棉2105,2016-07-22,15460.0,15710.0,15110.0,15135.0,15465.0,714.41,9240.0,36382.0,15068.75,556.7290072378122,16182.208014475624,13955.291985524376,0,0,0.0,0,,-0.018006706858342367
2943,CF105.CZC,郑棉2105,2016-07-25,15165.0,15380.0,15055.0,15275.0,15220.0,619.37,8140.0,36882.0,15148.75,456.66967000228954,16062.089340004579,14235.410659995421,0,0,0.0,0,,0.009207562583976949
2944,CF105.CZC,郑棉2105,2016-07-26,15285.0,15405.0,15105.0,15375.0,15270.0,520.59,6818.0,36650.0,15209.75,397.5030660259113,16004.756132051823,14414.743867948177,0,0,0.0,0,,0.006525308634922641
2945,CF105.CZC,郑棉2105,2016-07-27,15365.0,15690.0,15320.0,15615.0,15575.0,849.92,10914.0,37574.0,15258.75,383.7996710524906,16026.34934210498,14491.15065789502,0,0,0.0,0,,0.015489177042460344
2946,CF105.CZC,郑棉2105,2016-07-28,15675.0,15720.0,14795.0,14875.0,15240.0,2086.64,27380.0,39358.0,15264.75,376.75082946159523,16018.251658923191,14511.248341076809,0,0,0.0,0,,-0.04855003930334839
2947,CF105.CZC,郑棉2105,2016-07-29,14890.0,14960.0,14485.0,14485.0,14710.0,1906.29,25920.0,39678.0,15248.5,402.1663213149505,16052.8326426299,14444.1673573701,0,0,0.0,0,,-0.026568320210379776
2948,CF105.CZC,郑棉2105,2016-08-01,14535.0,14865.0,14420.0,14705.0,14680.0,1577.85,21496.0,44032.0,15208.0,413.90337036559634,16035.806740731192,14380.193259268808,0,0,0.0,0,,0.015073940784644638
2949,CF105.CZC,郑棉2105,2016-08-02,14685.0,14805.0,14400.0,14630.0,14660.0,1000.89,13654.0,43132.0,15186.25,431.88503968070023,16050.0200793614,14322.4799206386,0,0,0.0,0,,-0.005113356973925396
2950,CF105.CZC,郑棉2105,2016-08-03,14655.0,14680.0,14280.0,14455.0,14440.0,1153.05,15968.0,42056.0,15162.75,457.4890026000625,16077.728005200124,14247.771994799876,0,0,0.0,0,,-0.012033839563723565
2951,CF105.CZC,郑棉2105,2016-08-04,14490.0,14680.0,14280.0,14630.0,14445.0,1014.8,14052.0,43382.0,15149.75,468.6135801489325,16086.977160297865,14212.522839702135,0,0,0.0,0,,0.012033839563723463
2952,CF105.CZC,郑棉2105,2016-08-05,14600.0,15095.0,14550.0,15060.0,14785.0,1299.35,17578.0,44170.0,15186.5,429.6978589660414,16045.895717932082,14327.104282067918,0,0,0.0,0,,0.02896800733971465
2953,CF105.CZC,郑棉2105,2016-08-08,15095.0,15160.0,14650.0,14655.0,14930.0,1110.76,14882.0,43082.0,15169.25,443.5405139330566,16056.331027866114,14282.168972133886,0,0,0.0,0,,-0.02726064820889174
2954,CF105.CZC,郑棉2105,2016-08-09,14680.0,14775.0,14490.0,14635.0,14645.0,961.76,13134.0,43792.0,15134.5,456.61772852135294,16047.735457042705,14221.264542957295,0,0,0.0,0,,-0.0013656540190065865
2955,CF105.CZC,郑棉2105,2016-08-10,14555.0,14725.0,14420.0,14695.0,14595.0,1259.06,17256.0,48120.0,15085.5,448.4972129233358,15982.494425846671,14188.505574153329,0,0,0.0,0,,0.004091379727031513
2956,CF105.CZC,郑棉2105,2016-08-11,14695.0,14800.0,14605.0,14670.0,14690.0,566.97,7718.0,47866.0,15030.0,427.29966065982313,15884.599321319647,14175.400678680353,0,0,0.0,0,,-0.0017027077159903752
2957,CF105.CZC,郑棉2105,2016-08-12,14650.0,14825.0,14550.0,14615.0,14705.0,1009.1,13726.0,47100.0,14968.75,393.2425301261297,15755.23506025226,14182.26493974774,0,0,0.0,0,,-0.003756193591681091
2958,CF105.CZC,郑棉2105,2016-08-15,14620.0,14680.0,14495.0,14640.0,14610.0,798.16,10926.0,48916.0,14919.25,368.4164593228701,15656.08291864574,14182.41708135426,0,0,0.0,0,,0.0017091099699562723
2959,CF105.CZC,郑棉2105,2016-08-16,14610.0,14690.0,14430.0,14605.0,14560.0,1257.2,17272.0,53926.0,14871.0,342.29592460325904,15555.591849206518,14186.408150793482,0,0,0.0,0,,-0.0023935726934612585
2960,CF105.CZC,郑棉2105,2016-08-17,14580.0,14850.0,14525.0,14755.0,14710.0,2215.28,30120.0,52504.0,14846.0,331.4234451573998,15508.846890314799,14183.153109685201,0,0,0.0,0,,0.01021807255519844
2961,CF105.CZC,郑棉2105,2016-08-18,14730.0,14945.0,14655.0,14835.0,14800.0,1455.1,19666.0,56748.0,14817.25,305.14945108913435,15427.548902178269,14206.951097821731,0,0,0.0,0,,0.005407245347882335
2962,CF105.CZC,郑棉2105,2016-08-19,14920.0,14935.0,14640.0,14650.0,14795.0,1436.74,19420.0,58982.0,14793.0,298.1249737945481,15389.249947589096,14196.750052410904,0,0,0.0,0,,-0.012548918279708844
2963,CF105.CZC,郑棉2105,2016-08-22,14570.0,14650.0,14375.0,14550.0,14545.0,3324.33,45708.0,57186.0,14756.75,280.8926618835031,15318.535323767006,14194.964676232994,0,0,0.0,0,,-0.006849341845574783
2964,CF105.CZC,郑棉2105,2016-08-23,14540.0,14720.0,14520.0,14575.0,14620.0,564.56,7724.0,56680.0,14716.75,244.62356284708144,15205.997125694163,14227.502874305837,0,0,0.0,0,,0.0017167386190545491
2965,CF105.CZC,郑棉2105,2016-08-24,14595.0,14685.0,14555.0,14585.0,14605.0,452.23,6192.0,56988.0,14665.25,133.09277779053227,14931.435555581065,14399.064444418935,0,0,0.0,0,,0.0006858710831287667
2966,CF105.CZC,郑棉2105,2016-08-25,14530.0,14615.0,13925.0,14020.0,14215.0,2216.97,31196.0,57460.0,14622.5,185.75185059643417,14994.003701192869,14250.996298807131,1,0,14250.996298807131,1,13.054155238429122,-0.03950872171324073
2967,CF105.CZC,郑棉2105,2016-08-26,14050.0,14160.0,13930.0,14015.0,14040.0,1127.51,16062.0,55502.0,14599.0,226.84576257889412,15052.691525157788,14145.308474842212,1,0,28396.304773649343,2,13.101432373699321,-0.0003566969896924098
2968,CF105.CZC,郑棉2105,2016-08-29,14005.0,14095.0,13825.0,13860.0,13930.0,809.1,11618.0,56446.0,14556.75,276.4383972967576,15109.626794593516,14003.873205406484,1,0,42400.17797905583,3,13.009375156241436,-0.011121190854994405
2969,CF105.CZC,郑棉2105,2016-08-30,13860.0,13980.0,13830.0,13865.0,13890.0,717.82,10336.0,57184.0,14518.5,314.02667084182514,15146.55334168365,13890.44665831635,1,0,56290.62463737218,4,13.074914239976367,0.00036068530598416516
2970,CF105.CZC,郑棉2105,2016-08-31,13865.0,13960.0,13555.0,13610.0,13720.0,917.71,13378.0,56878.0,14476.25,371.34173950688603,15218.933479013773,13733.566520986227,1,0,70024.19115835842,5,12.882957318912458,-0.018562862404366675
2971,CF105.CZC,郑棉2105,2016-09-01,13595.0,13720.0,13455.0,13705.0,13600.0,714.62,10510.0,56730.0,14430.0,405.3578665821104,15240.715733164221,13619.284266835779,1,0,83643.47542519419,6,13.04430267564481,0.006955913091374462
2972,CF105.CZC,郑棉2105,2016-09-02,13720.0,13970.0,13660.0,13795.0,13825.0,1157.83,16752.0,56916.0,14366.75,400.7875840142756,15168.32516802855,13565.17483197145,0,0,83643.47542519419,6,13.136530858118945,0.006545477914500356
2973,CF105.CZC,郑棉2105,2016-09-05,13830.0,13925.0,13775.0,13875.0,13860.0,507.88,7330.0,57012.0,14327.75,408.71284234777846,15145.175684695558,13510.324315304442,0,0,83643.47542519419,6,13.21851146476262,0.0057824519632488
2974,CF105.CZC,郑棉2105,2016-09-06,13895.0,14130.0,13755.0,14100.0,13995.0,996.34,14240.0,57174.0,14301.0,405.22092739640186,15111.441854792803,13490.558145207197,0,0,83643.47542519419,6,13.449081920947961,0.016086137751624444
2975,CF105.CZC,郑棉2105,2016-09-07,14085.0,14215.0,14010.0,14055.0,14100.0,828.78,11756.0,56224.0,14269.0,398.0502480843342,15065.100496168669,13472.899503831331,0,0,83643.47542519419,6,13.402967829710892,-0.0031965930256273693
2976,CF105.CZC,郑棉2105,2016-09-08,14070.0,14180.0,13980.0,14155.0,14085.0,885.49,12574.0,56072.0,14243.25,387.8023820195023,15018.854764039004,13467.645235960996,0,0,83643.47542519419,6,13.505443588015488,0.007089714205367677
2977,CF105.CZC,郑棉2105,2016-09-09,14165.0,14185.0,14025.0,14160.0,14120.0,820.66,11624.0,57196.0,14220.5,378.56274248795273,14977.625484975906,13463.374515024094,0,0,83643.47542519419,6,13.510567375930718,0.00035316970171077235
2978,CF105.CZC,郑棉2105,2016-09-12,14145.0,14230.0,13920.0,13950.0,14050.0,1191.1,16954.0,56474.0,14186.0,370.10674135984067,14926.21348271968,13445.78651728032,0,-1,0.0,0,,-0.014941579998199027
2979,CF105.CZC,郑棉2105,2016-09-13,13950.0,14200.0,13880.0,14130.0,14085.0,1314.83,18670.0,57256.0,14162.25,357.48242963815716,14877.214859276315,13447.285140723685,0,0,0.0,0,,0.012820688429061469
2980,CF105.CZC,郑棉2105,2016-09-14,14100.0,14325.0,14045.0,14315.0,14205.0,1840.87,25920.0,61922.0,14140.25,333.0295594988529,14806.309118997706,13474.190881002294,0,0,0.0,0,,0.013007741853642335
2981,CF105.CZC,郑棉2105,2016-09-19,14360.0,14875.0,14360.0,14870.0,14650.0,1759.91,24026.0,65322.0,14142.0,336.74693762527374,14815.493875250548,13468.506124749452,0,0,0.0,0,,0.03803782192198534
2982,CF105.CZC,郑棉2105,2016-09-20,14880.0,15030.0,14785.0,15030.0,14905.0,2547.45,34184.0,72960.0,14161.0,373.5793088488708,14908.158617697742,13413.841382302258,0,0,0.0,0,,0.01070244329281933
2983,CF105.CZC,郑棉2105,2016-09-21,15075.0,15080.0,14915.0,15040.0,15010.0,1693.26,22562.0,75480.0,14185.5,412.3436067165344,15010.18721343307,13360.81278656693,0,0,0.0,0,,0.0006651147568106614
2984,CF105.CZC,郑棉2105,2016-09-22,15065.0,15105.0,14905.0,15000.0,15020.0,2300.81,30632.0,79666.0,14206.75,441.76994861579254,15090.289897231585,13323.210102768415,0,0,0.0,0,,-0.002663117419483662
2985,CF105.CZC,郑棉2105,2016-09-23,15020.0,15055.0,14850.0,15010.0,14950.0,1287.59,17228.0,82088.0,14228.0,468.84539029407125,15165.690780588142,13290.309219411858,0,0,0.0,0,,0.0006664445431604468
2986,CF105.CZC,郑棉2105,2016-09-26,15000.0,15555.0,14945.0,15520.0,15325.0,4427.81,57788.0,88362.0,14303.0,543.5908387749006,15390.181677549801,13215.818322450199,0,0,0.0,0,,0.03341286910970208
2987,CF105.CZC,郑棉2105,2016-09-27,15520.0,15550.0,15355.0,15465.0,15450.0,2164.86,28020.0,90792.0,14375.5,594.642539682455,15564.78507936491,13186.21492063509,0,0,0.0,0,,-0.0035501086180397398
2988,CF105.CZC,郑棉2105,2016-09-28,15430.0,15465.0,15195.0,15255.0,15335.0,1660.08,21654.0,91506.0,14445.25,611.6565110419409,15668.563022083881,13221.936977916119,0,0,0.0,0,,-0.01367208796839995
2989,CF105.CZC,郑棉2105,2016-09-29,15195.0,15400.0,15045.0,15145.0,15220.0,2289.75,30084.0,90740.0,14509.25,614.5532422011945,15738.35648440239,13280.14351559761,0,0,0.0,0,,-0.007236873689432357
2990,CF105.CZC,郑棉2105,2016-09-30,15100.0,15190.0,15000.0,15150.0,15105.0,2088.48,27652.0,91812.0,14586.25,593.1628676004593,15772.575735200919,13399.924264799081,0,0,0.0,0,,0.00033008747617758284
2991,CF105.CZC,郑棉2105,2016-10-10,15700.0,15730.0,15310.0,15375.0,15440.0,3819.82,49486.0,103372.0,14669.75,580.6429087657921,15831.035817531585,13508.464182468415,0,0,0.0,0,,0.014742281737203431
2992,CF105.CZC,郑棉2105,2016-10-11,15360.0,15450.0,15175.0,15220.0,15295.0,2789.76,36480.0,108666.0,14741.0,555.8318090933624,15852.663618186725,13629.336381813275,0,0,0.0,0,,-0.010132461259041835
2993,CF105.CZC,郑棉2105,2016-10-12,15215.0,15330.0,15040.0,15065.0,15210.0,2636.49,34672.0,115176.0,14800.5,522.646869310436,15845.793738620872,13755.206261379128,0,0,0.0,0,,-0.010236179851275264
2994,CF105.CZC,郑棉2105,2016-10-13,15010.0,15050.0,14790.0,14800.0,14880.0,4272.04,57420.0,110680.0,14835.5,497.39295330754334,15830.285906615087,13840.714093384913,0,0,0.0,0,,-0.017746991812195197
2995,CF105.CZC,郑棉2105,2016-10-14,14800.0,14995.0,14735.0,14855.0,14875.0,2244.38,30178.0,108640.0,14875.5,464.0686910361439,15803.637382072287,13947.362617927713,0,0,0.0,0,,0.003709328144501686
2996,CF105.CZC,郑棉2105,2016-10-17,14860.0,15110.0,14850.0,15010.0,15025.0,3494.19,46518.0,106450.0,14918.25,434.1436254282677,15786.537250856536,14049.962749143464,0,0,0.0,0,,0.010380136730799704
2997,CF105.CZC,郑棉2105,2016-10-18,15010.0,15050.0,14900.0,14970.0,14965.0,3242.25,43326.0,109528.0,14958.75,397.777811724083,15754.305623448166,14163.194376551834,0,0,0.0,0,,-0.002668447213833641
2998,CF105.CZC,郑棉2105,2016-10-19,14955.0,15160.0,14760.0,14760.0,14925.0,5197.76,69660.0,103458.0,14999.25,328.151165623406,15655.552331246812,14342.947668753188,0,0,0.0,0,,-0.014127379259210565
2999,CF105.CZC,郑棉2105,2016-10-20,14800.0,15000.0,14705.0,14935.0,14885.0,2755.23,37026.0,103996.0,15039.5,261.7054642150217,15562.910928430043,14516.089071569957,0,0,0.0,0,,0.011786632495746706
3000,CF105.CZC,郑棉2105,2016-10-21,14950.0,15090.0,14730.0,14750.0,14865.0,2525.89,33984.0,105306.0,15061.25,214.3879369274307,15490.025873854862,14632.474126145138,0,0,0.0,0,,-0.012464368882244326
3001,CF105.CZC,郑棉2105,2016-10-24,14750.0,14810.0,14650.0,14680.0,14715.0,2660.61,36156.0,103578.0,15051.75,226.5186250620465,15504.787250124093,14598.712749875907,0,0,0.0,0,,-0.004757059599459346
3002,CF105.CZC,郑棉2105,2016-10-25,14670.0,14945.0,14640.0,14925.0,14825.0,3583.75,48344.0,104604.0,15046.5,228.17263201356994,15502.84526402714,14590.15473597286,0,0,0.0,0,,0.016551636092296353
3003,CF105.CZC,郑棉2105,2016-10-26,14925.0,14955.0,14720.0,14805.0,14815.0,2387.0,32220.0,101602.0,15034.75,234.1766160401162,15503.103232080233,14566.396767919767,0,0,0.0,0,,-0.008072697725111176
3004,CF105.CZC,郑棉2105,2016-10-27,14825.0,15190.0,14780.0,15170.0,15010.0,6395.17,85204.0,117386.0,15043.25,235.84038564249337,15514.930771284986,14571.569228715014,0,0,0.0,0,,0.02435483180688627
3005,CF105.CZC,郑棉2105,2016-10-28,15100.0,15170.0,15005.0,15110.0,15090.0,2362.13,31312.0,116944.0,15048.25,236.14230349515947,15520.534606990319,14575.965393009681,0,0,0.0,0,,-0.003963017075792676
3006,CF105.CZC,郑棉2105,2016-10-31,15110.0,15345.0,15045.0,15270.0,15225.0,3745.41,49202.0,118914.0,15035.75,216.65222708294507,15469.054454165891,14602.445545834109,0,0,0.0,0,,0.010533342945892771
3007,CF105.CZC,郑棉2105,2016-11-01,15250.0,15300.0,15020.0,15030.0,15145.0,2909.46,38424.0,115906.0,15014.0,193.01295293321638,15400.025905866432,14627.974094133568,0,0,0.0,0,,-0.015841915465657976
3008,CF105.CZC,郑棉2105,2016-11-02,15040.0,15120.0,14845.0,14875.0,14970.0,3389.62,45288.0,113708.0,14995.0,186.96256309753565,15368.925126195072,14621.074873804928,0,0,0.0,0,,-0.010366252333189717
3009,CF105.CZC,郑棉2105,2016-11-03,14900.0,15150.0,14865.0,15145.0,14990.0,3242.15,43252.0,118178.0,14995.0,186.96256309753565,15368.925126195072,14621.074873804928,0,0,0.0,0,,0.01798849304750706
3010,CF105.CZC,郑棉2105,2016-11-04,15170.0,15245.0,15005.0,15110.0,15140.0,4022.28,53140.0,121230.0,14993.0,185.50202155232702,15364.004043104655,14621.995956895345,0,0,0.0,0,,-0.002313668194552384
3011,CF105.CZC,郑棉2105,2016-11-07,15130.0,15295.0,15060.0,15210.0,15175.0,3889.8,51266.0,124850.0,14984.75,171.46774478017724,15327.685489560354,14641.814510439646,0,0,0.0,0,,0.006596329986553309
3012,CF105.CZC,郑棉2105,2016-11-08,15260.0,15415.0,15050.0,15160.0,15210.0,6095.32,80136.0,126644.0,14981.75,167.8114641495032,15317.372928299006,14646.127071700994,0,0,0.0,0,,-0.0032927260569758678
3013,CF105.CZC,郑棉2105,2016-11-09,15200.0,15390.0,15160.0,15215.0,15270.0,7307.29,95712.0,131332.0,14989.25,174.58003179058022,15338.410063581161,14640.089936418839,0,0,0.0,0,,0.003621403134708865
3014,CF105.CZC,郑棉2105,2016-11-10,15170.0,15575.0,15170.0,15500.0,15390.0,9474.9,123138.0,132484.0,15024.25,201.2602481862725,15426.770496372545,14621.729503627455,0,0,0.0,0,,0.018558240576266587
3015,CF105.CZC,郑棉2105,2016-11-11,15575.0,16160.0,15520.0,16160.0,15800.0,9284.61,117526.0,159468.0,15089.5,315.1384616323434,15719.776923264686,14459.223076735314,0,0,0.0,0,,0.0416990291677483
3016,CF105.CZC,郑棉2105,2016-11-14,16575.0,16910.0,15150.0,15205.0,15940.0,32189.25,403822.0,151018.0,15099.25,315.54427185420434,15730.338543708409,14468.161456291591,0,0,0.0,0,,-0.06091473196362132
3017,CF105.CZC,郑棉2105,2016-11-15,15270.0,15635.0,15225.0,15320.0,15410.0,9418.37,122224.0,144330.0,15116.75,317.5896526966834,15751.929305393367,14481.570694606633,0,0,0.0,0,,0.007534843183117342
3018,CF105.CZC,郑棉2105,2016-11-16,15355.0,16000.0,15330.0,15940.0,15755.0,15433.15,195944.0,175852.0,15175.75,353.41998740874857,15882.589974817498,14468.910025182502,0,0,0.0,0,,0.03967250904962367
3019,CF105.CZC,郑棉2105,2016-11-17,15890.0,16200.0,15875.0,16100.0,16070.0,12107.48,150692.0,185370.0,15234.0,401.6547024497535,16037.309404899506,14430.690595100494,0,0,0.0,0,,0.009987598628348412
3020,CF105.CZC,郑棉2105,2016-11-18,16190.0,16190.0,15800.0,16075.0,15965.0,10952.0,137182.0,182710.0,15300.25,424.9572772644328,16150.164554528865,14450.335445471135,0,0,0.0,0,,-0.0015540018667342026
3021,CF105.CZC,郑棉2105,2016-11-21,16050.0,16500.0,15910.0,16385.0,16270.0,17919.92,220294.0,233750.0,15385.5,461.4322810554112,16308.364562110823,14462.635437889177,0,0,0.0,0,,0.019101012027094924
3022,CF105.CZC,郑棉2105,2016-11-22,16335.0,16500.0,16100.0,16320.0,16375.0,16011.04,195578.0,250588.0,15455.25,491.03583117731847,16437.321662354636,14473.178337645362,0,0,0.0,0,,-0.003974932614816982
3023,CF105.CZC,郑棉2105,2016-11-23,16300.0,16325.0,16035.0,16160.0,16175.0,12447.79,153900.0,246342.0,15523.0,490.1209034513831,16503.241806902766,14542.758193097234,0,0,0.0,0,,-0.009852296443011594
3024,CF105.CZC,郑棉2105,2016-11-24,16150.0,16445.0,16020.0,16180.0,16275.0,24745.18,304080.0,277634.0,15573.5,503.01118277827584,16579.522365556553,14567.477634443449,0,0,0.0,0,,0.0012368585373962004
3025,CF105.CZC,郑棉2105,2016-11-25,16100.0,16160.0,15650.0,15785.0,15885.0,23981.62,301902.0,286648.0,15607.25,493.3317215626824,16593.913443125366,14620.586556874636,0,0,0.0,0,,-0.02471578962039066
3026,CF105.CZC,郑棉2105,2016-11-28,15830.0,16265.0,15780.0,16255.0,16000.0,30049.0,375634.0,331662.0,15656.5,506.204257192687,16668.908514385374,14644.091485614626,0,0,0.0,0,,0.029340431745913668
3027,CF105.CZC,郑棉2105,2016-11-29,16300.0,16480.0,15950.0,16000.0,16265.0,44343.68,545268.0,331286.0,15705.0,490.0663220422313,16685.132644084464,14724.867355915538,0,0,0.0,0,,-0.015811831516087463
3028,CF105.CZC,郑棉2105,2016-11-30,15945.0,16240.0,15730.0,15840.0,15960.0,37484.16,469700.0,315086.0,15753.25,451.9991012159206,16657.24820243184,14849.251797568159,0,0,0.0,0,,-0.01005033585350145
3029,CF105.CZC,郑棉2105,2016-12-01,15935.0,16215.0,15880.0,15895.0,16075.0,34871.42,433896.0,319864.0,15790.75,430.58470421044916,16651.919408420898,14929.580591579102,0,0,0.0,0,,0.003466207976486329
3030,CF105.CZC,郑棉2105,2016-12-02,15915.0,16045.0,15585.0,15670.0,15810.0,33275.93,421006.0,304464.0,15818.75,402.7122887372572,16624.174577474514,15013.325422525486,0,0,0.0,0,,-0.014256537994836551
3031,CF105.CZC,郑棉2105,2016-12-05,15695.0,15890.0,15630.0,15730.0,15770.0,20151.26,255548.0,301692.0,15844.75,378.6372769551355,16602.024553910273,15087.47544608973,0,0,0.0,0,,0.0038216607022569225
3032,CF105.CZC,郑棉2105,2016-12-06,15740.0,15960.0,15670.0,15800.0,15820.0,23026.48,291108.0,309814.0,15876.75,344.9611391156981,16566.672278231395,15186.827721768605,0,0,0.0,0,,0.004440222962734564
3033,CF105.CZC,郑棉2105,2016-12-07,15860.0,15990.0,15750.0,15890.0,15885.0,25109.04,316178.0,313858.0,15910.5,309.79388309003133,16530.087766180062,15290.912233819938,0,0,0.0,0,,0.005680040515703522
3034,CF105.CZC,郑棉2105,2016-12-08,15950.0,15950.0,15690.0,15700.0,15805.0,18191.86,230228.0,312476.0,15920.5,299.4365542147451,16519.37310842949,15321.62689157051,0,0,0.0,0,,-0.012029268194362189
3035,CF105.CZC,郑棉2105,2016-12-09,15705.0,15800.0,15625.0,15705.0,15730.0,20451.86,260024.0,318934.0,15897.75,297.6553165995864,16493.060633199173,15302.439366800827,0,0,0.0,0,,0.00031842063634755053
3036,CF105.CZC,郑棉2105,2016-12-12,15690.0,16115.0,15665.0,15860.0,15875.0,45723.43,575960.0,344410.0,15930.5,252.19486513408634,16434.889730268173,15426.110269731827,0,0,0.0,0,,0.009821083216092161
