===============================================================================
Id,,len,datetime,open,high,low,close,volume,openinterest,MA_1_0,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus,DrawDown,len,drawdown,maxdrawdown,MACD_Strategy,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus,DrawDown,len,drawdown,maxdrawdown,Bolling_2_0,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus,DrawDown,len,drawdown,maxdrawdown
51,,17,2020-09-23 00:00:00,12945.0,12995.0,12710.0,12820.0,280226.0,,MA_1_0,17,737691.0,Broker,17,150000.0,150000.0,BuySell,17,,,Trades - Net Profit/Loss,17,,,DrawDown,17,0.0,0.0,MACD_Strategy,17,737691.0,Broker,17,150000.0,150000.0,BuySell,17,,,Trades - Net Profit/Loss,17,,,DrawDown,17,0.0,0.0,Bolling_2_0,17,737691.0,Broker,17,150000.0,150000.0,BuySell,17,,,Trades - Net Profit/Loss,17,,,DrawDown,17,0.0,0.0
52,,18,2020-09-24 00:00:00,12800.0,12880.0,12660.0,12710.0,258853.0,,MA_1_0,18,737692.0,Broker,18,150000.0,150000.0,BuySell,18,,,Trades - Net Profit/Loss,18,,,DrawDown,18,0.0,0.0,MACD_Strategy,17,737691.0,Broker,17,150000.0,150000.0,BuySell,17,,,Trades - Net Profit/Loss,17,,,DrawDown,17,0.0,0.0,Bolling_2_0,17,737691.0,Broker,17,150000.0,150000.0,BuySell,17,,,Trades - Net Profit/Loss,17,,,DrawDown,17,0.0,0.0
53,,18,2020-09-24 00:00:00,12800.0,12880.0,12660.0,12710.0,258853.0,,MA_1_0,18,737692.0,Broker,18,150000.0,150000.0,BuySell,18,,,Trades - Net Profit/Loss,18,,,DrawDown,18,0.0,0.0,MACD_Strategy,18,737692.0,Broker,18,150000.0,150000.0,BuySell,18,,,Trades - Net Profit/Loss,18,,,DrawDown,18,0.0,0.0,Bolling_2_0,17,737691.0,Broker,17,150000.0,150000.0,BuySell,17,,,Trades - Net Profit/Loss,17,,,DrawDown,17,0.0,0.0
54,,18,2020-09-24 00:00:00,12800.0,12880.0,12660.0,12710.0,258853.0,,MA_1_0,18,737692.0,Broker,18,150000.0,150000.0,BuySell,18,,,Trades - Net Profit/Loss,18,,,DrawDown,18,0.0,0.0,MACD_Strategy,18,737692.0,Broker,18,150000.0,150000.0,BuySell,18,,,Trades - Net Profit/Loss,18,,,DrawDown,18,0.0,0.0,Bolling_2_0,18,737692.0,Broker,18,150000.0,150000.0,BuySell,18,,,Trades - Net Profit/Loss,18,,,DrawDown,18,0.0,0.0
55,,19,2020-09-25 00:00:00,12705.0,12840.0,12670.0,12675.0,233881.0,,MA_1_0,19,737693.0,Broker,19,150000.0,150000.0,BuySell,19,,,Trades - Net Profit/Loss,19,,,DrawDown,19,0.0,0.0,MACD_Strategy,18,737692.0,Broker,18,150000.0,150000.0,BuySell,18,,,Trades - Net Profit/Loss,18,,,DrawDown,18,0.0,0.0,Bolling_2_0,18,737692.0,Broker,18,150000.0,150000.0,BuySell,18,,,Trades - Net Profit/Loss,18,,,DrawDown,18,0.0,0.0
56,,19,2020-09-25 00:00:00,12705.0,12840.0,12670.0,12675.0,233881.0,,MA_1_0,19,737693.0,Broker,19,150000.0,150000.0,BuySell,19,,,Trades - Net Profit/Loss,19,,,DrawDown,19,0.0,0.0,MACD_Strategy,19,737693.0,Broker,19,150000.0,150000.0,BuySell,19,,,Trades - Net Profit/Loss,19,,,DrawDown,19,0.0,0.0,Bolling_2_0,18,737692.0,Broker,18,150000.0,150000.0,BuySell,18,,,Trades - Net Profit/Loss,18,,,DrawDown,18,0.0,0.0
57,,19,2020-09-25 00:00:00,12705.0,12840.0,12670.0,12675.0,233881.0,,MA_1_0,19,737693.0,Broker,19,150000.0,150000.0,BuySell,19,,,Trades - Net Profit/Loss,19,,,DrawDown,19,0.0,0.0,MACD_Strategy,19,737693.0,Broker,19,150000.0,150000.0,BuySell,19,,,Trades - Net Profit/Loss,19,,,DrawDown,19,0.0,0.0,Bolling_2_0,19,737693.0,Broker,19,150000.0,150000.0,BuySell,19,,,Trades - Net Profit/Loss,19,,,DrawDown,19,0.0,0.0
58,,20,2020-09-28 00:00:00,12710.0,12830.0,12650.0,12815.0,200664.0,,MA_1_0,20,737696.0,Broker,20,150000.0,150000.0,BuySell,20,,,Trades - Net Profit/Loss,20,,,DrawDown,20,0.0,0.0,MACD_Strategy,19,737693.0,Broker,19,150000.0,150000.0,BuySell,19,,,Trades - Net Profit/Loss,19,,,DrawDown,19,0.0,0.0,Bolling_2_0,19,737693.0,Broker,19,150000.0,150000.0,BuySell,19,,,Trades - Net Profit/Loss,19,,,DrawDown,19,0.0,0.0
59,,20,2020-09-28 00:00:00,12710.0,12830.0,12650.0,12815.0,200664.0,,MA_1_0,20,737696.0,Broker,20,150000.0,150000.0,BuySell,20,,,Trades - Net Profit/Loss,20,,,DrawDown,20,0.0,0.0,MACD_Strategy,20,737696.0,Broker,20,150000.0,150000.0,BuySell,20,,,Trades - Net Profit/Loss,20,,,DrawDown,20,0.0,0.0,Bolling_2_0,19,737693.0,Broker,19,150000.0,150000.0,BuySell,19,,,Trades - Net Profit/Loss,19,,,DrawDown,19,0.0,0.0
60,,20,2020-09-28 00:00:00,12710.0,12830.0,12650.0,12815.0,200664.0,,MA_1_0,20,737696.0,Broker,20,150000.0,150000.0,BuySell,20,,,Trades - Net Profit/Loss,20,,,DrawDown,20,0.0,0.0,MACD_Strategy,20,737696.0,Broker,20,150000.0,150000.0,BuySell,20,,,Trades - Net Profit/Loss,20,,,DrawDown,20,0.0,0.0,Bolling_2_0,20,737696.0,Broker,20,150000.0,150000.0,BuySell,20,,,Trades - Net Profit/Loss,20,,,DrawDown,20,0.0,0.0
61,,21,2020-09-29 00:00:00,12840.0,12860.0,12660.0,12755.0,197573.0,,MA_1_0,21,737697.0,Broker,21,150000.0,150000.0,BuySell,21,,,Trades - Net Profit/Loss,21,,,DrawDown,21,0.0,0.0,MACD_Strategy,20,737696.0,Broker,20,150000.0,150000.0,BuySell,20,,,Trades - Net Profit/Loss,20,,,DrawDown,20,0.0,0.0,Bolling_2_0,20,737696.0,Broker,20,150000.0,150000.0,BuySell,20,,,Trades - Net Profit/Loss,20,,,DrawDown,20,0.0,0.0
62,,21,2020-09-29 00:00:00,12840.0,12860.0,12660.0,12755.0,197573.0,,MA_1_0,21,737697.0,Broker,21,150000.0,150000.0,BuySell,21,,,Trades - Net Profit/Loss,21,,,DrawDown,21,0.0,0.0,MACD_Strategy,21,737697.0,Broker,21,150000.0,150000.0,BuySell,21,,,Trades - Net Profit/Loss,21,,,DrawDown,21,0.0,0.0,Bolling_2_0,20,737696.0,Broker,20,150000.0,150000.0,BuySell,20,,,Trades - Net Profit/Loss,20,,,DrawDown,20,0.0,0.0
63,,21,2020-09-29 00:00:00,12840.0,12860.0,12660.0,12755.0,197573.0,,MA_1_0,21,737697.0,Broker,21,150000.0,150000.0,BuySell,21,,,Trades - Net Profit/Loss,21,,,DrawDown,21,0.0,0.0,MACD_Strategy,21,737697.0,Broker,21,150000.0,150000.0,BuySell,21,,,Trades - Net Profit/Loss,21,,,DrawDown,21,0.0,0.0,Bolling_2_0,21,737697.0,Broker,21,150000.0,150000.0,BuySell,21,,,Trades - Net Profit/Loss,21,,,DrawDown,21,0.0,0.0
64,,22,2020-09-30 00:00:00,12740.0,12885.0,12715.0,12795.0,200331.0,,MA_1_0,22,737698.0,Broker,22,150000.0,150000.0,BuySell,22,,,Trades - Net Profit/Loss,22,,,DrawDown,22,0.0,0.0,MACD_Strategy,21,737697.0,Broker,21,150000.0,150000.0,BuySell,21,,,Trades - Net Profit/Loss,21,,,DrawDown,21,0.0,0.0,Bolling_2_0,21,737697.0,Broker,21,150000.0,150000.0,BuySell,21,,,Trades - Net Profit/Loss,21,,,DrawDown,21,0.0,0.0
65,,22,2020-09-30 00:00:00,12740.0,12885.0,12715.0,12795.0,200331.0,,MA_1_0,22,737698.0,Broker,22,150000.0,150000.0,BuySell,22,,,Trades - Net Profit/Loss,22,,,DrawDown,22,0.0,0.0,MACD_Strategy,22,737698.0,Broker,22,150000.0,150000.0,BuySell,22,,,Trades - Net Profit/Loss,22,,,DrawDown,22,0.0,0.0,Bolling_2_0,21,737697.0,Broker,21,150000.0,150000.0,BuySell,21,,,Trades - Net Profit/Loss,21,,,DrawDown,21,0.0,0.0
66,,22,2020-09-30 00:00:00,12740.0,12885.0,12715.0,12795.0,200331.0,,MA_1_0,22,737698.0,Broker,22,150000.0,150000.0,BuySell,22,,,Trades - Net Profit/Loss,22,,,DrawDown,22,0.0,0.0,MACD_Strategy,22,737698.0,Broker,22,150000.0,150000.0,BuySell,22,,,Trades - Net Profit/Loss,22,,,DrawDown,22,0.0,0.0,Bolling_2_0,22,737698.0,Broker,22,150000.0,150000.0,BuySell,22,,,Trades - Net Profit/Loss,22,,,DrawDown,22,0.0,0.0
67,,23,2020-10-09 00:00:00,13130.0,13300.0,13055.0,13295.0,246759.0,,MA_1_0,23,737707.0,Broker,23,150000.0,150000.0,BuySell,23,,,Trades - Net Profit/Loss,23,,,DrawDown,23,0.0,0.0,MACD_Strategy,22,737698.0,Broker,22,150000.0,150000.0,BuySell,22,,,Trades - Net Profit/Loss,22,,,DrawDown,22,0.0,0.0,Bolling_2_0,22,737698.0,Broker,22,150000.0,150000.0,BuySell,22,,,Trades - Net Profit/Loss,22,,,DrawDown,22,0.0,0.0
68,,23,2020-10-09 00:00:00,13130.0,13300.0,13055.0,13295.0,246759.0,,MA_1_0,23,737707.0,Broker,23,150000.0,150000.0,BuySell,23,,,Trades - Net Profit/Loss,23,,,DrawDown,23,0.0,0.0,MACD_Strategy,23,737707.0,Broker,23,150000.0,150000.0,BuySell,23,,,Trades - Net Profit/Loss,23,,,DrawDown,23,0.0,0.0,Bolling_2_0,22,737698.0,Broker,22,150000.0,150000.0,BuySell,22,,,Trades - Net Profit/Loss,22,,,DrawDown,22,0.0,0.0
69,,23,2020-10-09 00:00:00,13130.0,13300.0,13055.0,13295.0,246759.0,,MA_1_0,23,737707.0,Broker,23,150000.0,150000.0,BuySell,23,,,Trades - Net Profit/Loss,23,,,DrawDown,23,0.0,0.0,MACD_Strategy,23,737707.0,Broker,23,150000.0,150000.0,BuySell,23,,,Trades - Net Profit/Loss,23,,,DrawDown,23,0.0,0.0,Bolling_2_0,23,737707.0,Broker,23,150000.0,150000.0,BuySell,23,,,Trades - Net Profit/Loss,23,,,DrawDown,23,0.0,0.0
70,,24,2020-10-12 00:00:00,13300.0,13970.0,13300.0,13870.0,687534.0,,MA_1_0,24,737710.0,Broker,24,150000.0,150000.0,BuySell,24,,,Trades - Net Profit/Loss,24,,,DrawDown,24,0.0,0.0,MACD_Strategy,23,737707.0,Broker,23,150000.0,150000.0,BuySell,23,,,Trades - Net Profit/Loss,23,,,DrawDown,23,0.0,0.0,Bolling_2_0,23,737707.0,Broker,23,150000.0,150000.0,BuySell,23,,,Trades - Net Profit/Loss,23,,,DrawDown,23,0.0,0.0
71,,24,2020-10-12 00:00:00,13300.0,13970.0,13300.0,13870.0,687534.0,,MA_1_0,24,737710.0,Broker,24,150000.0,150000.0,BuySell,24,,,Trades - Net Profit/Loss,24,,,DrawDown,24,0.0,0.0,MACD_Strategy,24,737710.0,Broker,24,150000.0,150000.0,BuySell,24,,,Trades - Net Profit/Loss,24,,,DrawDown,24,0.0,0.0,Bolling_2_0,23,737707.0,Broker,23,150000.0,150000.0,BuySell,23,,,Trades - Net Profit/Loss,23,,,DrawDown,23,0.0,0.0
72,,24,2020-10-12 00:00:00,13300.0,13970.0,13300.0,13870.0,687534.0,,MA_1_0,24,737710.0,Broker,24,150000.0,150000.0,BuySell,24,,,Trades - Net Profit/Loss,24,,,DrawDown,24,0.0,0.0,MACD_Strategy,24,737710.0,Broker,24,150000.0,150000.0,BuySell,24,,,Trades - Net Profit/Loss,24,,,DrawDown,24,0.0,0.0,Bolling_2_0,24,737710.0,Broker,24,150000.0,150000.0,BuySell,24,,,Trades - Net Profit/Loss,24,,,DrawDown,24,0.0,0.0
73,,25,2020-10-13 00:00:00,13880.0,14145.0,13760.0,14025.0,557231.0,,MA_1_0,25,737711.0,Broker,25,150000.0,150000.0,BuySell,25,,,Trades - Net Profit/Loss,25,,,DrawDown,25,0.0,0.0,MACD_Strategy,24,737710.0,Broker,24,150000.0,150000.0,BuySell,24,,,Trades - Net Profit/Loss,24,,,DrawDown,24,0.0,0.0,Bolling_2_0,24,737710.0,Broker,24,150000.0,150000.0,BuySell,24,,,Trades - Net Profit/Loss,24,,,DrawDown,24,0.0,0.0
74,,25,2020-10-13 00:00:00,13880.0,14145.0,13760.0,14025.0,557231.0,,MA_1_0,25,737711.0,Broker,25,150000.0,150000.0,BuySell,25,,,Trades - Net Profit/Loss,25,,,DrawDown,25,0.0,0.0,MACD_Strategy,25,737711.0,Broker,25,150000.0,150000.0,BuySell,25,,,Trades - Net Profit/Loss,25,,,DrawDown,25,0.0,0.0,Bolling_2_0,24,737710.0,Broker,24,150000.0,150000.0,BuySell,24,,,Trades - Net Profit/Loss,24,,,DrawDown,24,0.0,0.0
75,,25,2020-10-13 00:00:00,13880.0,14145.0,13760.0,14025.0,557231.0,,MA_1_0,25,737711.0,Broker,25,150000.0,150000.0,BuySell,25,,,Trades - Net Profit/Loss,25,,,DrawDown,25,0.0,0.0,MACD_Strategy,25,737711.0,Broker,25,150000.0,150000.0,BuySell,25,,,Trades - Net Profit/Loss,25,,,DrawDown,25,0.0,0.0,Bolling_2_0,25,737711.0,Broker,25,150000.0,150000.0,BuySell,25,,,Trades - Net Profit/Loss,25,,,DrawDown,25,0.0,0.0
76,,26,2020-10-14 00:00:00,14100.0,14335.0,14020.0,14320.0,625333.0,,MA_1_0,26,737712.0,Broker,26,146160.0,151172.0,BuySell,26,,,Trades - Net Profit/Loss,26,,,DrawDown,26,0.0,0.0,MACD_Strategy,25,737711.0,Broker,25,150000.0,150000.0,BuySell,25,,,Trades - Net Profit/Loss,25,,,DrawDown,25,0.0,0.0,Bolling_2_0,25,737711.0,Broker,25,150000.0,150000.0,BuySell,25,,,Trades - Net Profit/Loss,25,,,DrawDown,25,0.0,0.0
77,,26,2020-10-14 00:00:00,14100.0,14335.0,14020.0,14320.0,625333.0,,MA_1_0,26,737712.0,Broker,26,146160.0,151172.0,BuySell,26,,,Trades - Net Profit/Loss,26,,,DrawDown,26,0.0,0.0,MACD_Strategy,26,737712.0,Broker,26,146160.0,151172.0,BuySell,26,,,Trades - Net Profit/Loss,26,,,DrawDown,26,0.0,0.0,Bolling_2_0,25,737711.0,Broker,25,150000.0,150000.0,BuySell,25,,,Trades - Net Profit/Loss,25,,,DrawDown,25,0.0,0.0
78,,26,2020-10-14 00:00:00,14100.0,14335.0,14020.0,14320.0,625333.0,,MA_1_0,26,737712.0,Broker,26,146160.0,151172.0,BuySell,26,,,Trades - Net Profit/Loss,26,,,DrawDown,26,0.0,0.0,MACD_Strategy,26,737712.0,Broker,26,146160.0,151172.0,BuySell,26,,,Trades - Net Profit/Loss,26,,,DrawDown,26,0.0,0.0,Bolling_2_0,26,737712.0,Broker,26,146160.0,151172.0,BuySell,26,13809.699999999999,,Trades - Net Profit/Loss,26,,,DrawDown,26,0.0,0.0
79,,27,2020-10-15 00:00:00,14345.0,14400.0,14230.0,14325.0,499844.0,,MA_1_0,27,737713.0,Broker,27,141059.25,151086.75,BuySell,27,,,Trades - Net Profit/Loss,27,,,DrawDown,27,0.05639271822824333,0.05639271822824333,MACD_Strategy,26,737712.0,Broker,26,146160.0,151172.0,BuySell,26,,,Trades - Net Profit/Loss,26,,,DrawDown,26,0.0,0.0,Bolling_2_0,26,737712.0,Broker,26,146160.0,151172.0,BuySell,26,13809.699999999999,,Trades - Net Profit/Loss,26,,,DrawDown,26,0.0,0.0
80,,27,2020-10-15 00:00:00,14345.0,14400.0,14230.0,14325.0,499844.0,,MA_1_0,27,737713.0,Broker,27,141059.25,151086.75,BuySell,27,,,Trades - Net Profit/Loss,27,,,DrawDown,27,0.05639271822824333,0.05639271822824333,MACD_Strategy,27,737713.0,Broker,27,141059.25,151086.75,BuySell,27,,,Trades - Net Profit/Loss,27,,,DrawDown,27,0.05639271822824333,0.05639271822824333,Bolling_2_0,26,737712.0,Broker,26,146160.0,151172.0,BuySell,26,13809.699999999999,,Trades - Net Profit/Loss,26,,,DrawDown,26,0.0,0.0
81,,27,2020-10-15 00:00:00,14345.0,14400.0,14230.0,14325.0,499844.0,,MA_1_0,27,737713.0,Broker,27,141059.25,151086.75,BuySell,27,,,Trades - Net Profit/Loss,27,,,DrawDown,27,0.05639271822824333,0.05639271822824333,MACD_Strategy,27,737713.0,Broker,27,141059.25,151086.75,BuySell,27,,,Trades - Net Profit/Loss,27,,,DrawDown,27,0.05639271822824333,0.05639271822824333,Bolling_2_0,27,737713.0,Broker,27,141059.25,151086.75,BuySell,27,14016.55,,Trades - Net Profit/Loss,27,,,DrawDown,27,0.05639271822824333,0.05639271822824333
82,,28,2020-10-16 00:00:00,14265.0,14675.0,14170.0,14560.0,710523.0,,MA_1_0,28,737714.0,Broker,28,139886.5,155174.5,BuySell,28,,,Trades - Net Profit/Loss,28,,,DrawDown,28,0.0,0.05639271822824333,MACD_Strategy,27,737713.0,Broker,27,141059.25,151086.75,BuySell,27,,,Trades - Net Profit/Loss,27,,,DrawDown,27,0.05639271822824333,0.05639271822824333,Bolling_2_0,27,737713.0,Broker,27,141059.25,151086.75,BuySell,27,14016.55,,Trades - Net Profit/Loss,27,,,DrawDown,27,0.05639271822824333,0.05639271822824333
83,,28,2020-10-16 00:00:00,14265.0,14675.0,14170.0,14560.0,710523.0,,MA_1_0,28,737714.0,Broker,28,139886.5,155174.5,BuySell,28,,,Trades - Net Profit/Loss,28,,,DrawDown,28,0.0,0.05639271822824333,MACD_Strategy,28,737714.0,Broker,28,139886.5,155174.5,BuySell,28,,,Trades - Net Profit/Loss,28,,,DrawDown,28,0.0,0.05639271822824333,Bolling_2_0,27,737713.0,Broker,27,141059.25,151086.75,BuySell,27,14016.55,,Trades - Net Profit/Loss,27,,,DrawDown,27,0.05639271822824333,0.05639271822824333
84,,28,2020-10-16 00:00:00,14265.0,14675.0,14170.0,14560.0,710523.0,,MA_1_0,28,737714.0,Broker,28,139886.5,155174.5,BuySell,28,,,Trades - Net Profit/Loss,28,,,DrawDown,28,0.0,0.05639271822824333,MACD_Strategy,28,737714.0,Broker,28,139886.5,155174.5,BuySell,28,,,Trades - Net Profit/Loss,28,,,DrawDown,28,0.0,0.05639271822824333,Bolling_2_0,28,737714.0,Broker,28,139886.5,155174.5,BuySell,28,13957.449999999999,,Trades - Net Profit/Loss,28,,,DrawDown,28,0.0,0.05639271822824333
85,,29,2020-10-19 00:00:00,14620.0,15305.0,14505.0,14935.0,1101913.0,,MA_1_0,29,737717.0,Broker,29,141964.5,162873.5,BuySell,29,,,Trades - Net Profit/Loss,29,,,DrawDown,29,0.0,0.05639271822824333,MACD_Strategy,28,737714.0,Broker,28,139886.5,155174.5,BuySell,28,,,Trades - Net Profit/Loss,28,,,DrawDown,28,0.0,0.05639271822824333,Bolling_2_0,28,737714.0,Broker,28,139886.5,155174.5,BuySell,28,13957.449999999999,,Trades - Net Profit/Loss,28,,,DrawDown,28,0.0,0.05639271822824333
86,,29,2020-10-19 00:00:00,14620.0,15305.0,14505.0,14935.0,1101913.0,,MA_1_0,29,737717.0,Broker,29,141964.5,162873.5,BuySell,29,,,Trades - Net Profit/Loss,29,,,DrawDown,29,0.0,0.05639271822824333,MACD_Strategy,29,737717.0,Broker,29,141964.5,162873.5,BuySell,29,,,Trades - Net Profit/Loss,29,,,DrawDown,29,0.0,0.05639271822824333,Bolling_2_0,28,737714.0,Broker,28,139886.5,155174.5,BuySell,28,13957.449999999999,,Trades - Net Profit/Loss,28,,,DrawDown,28,0.0,0.05639271822824333
87,,29,2020-10-19 00:00:00,14620.0,15305.0,14505.0,14935.0,1101913.0,,MA_1_0,29,737717.0,Broker,29,141964.5,162873.5,BuySell,29,,,Trades - Net Profit/Loss,29,,,DrawDown,29,0.0,0.05639271822824333,MACD_Strategy,29,737717.0,Broker,29,141964.5,162873.5,BuySell,29,,,Trades - Net Profit/Loss,29,,,DrawDown,29,0.0,0.05639271822824333,Bolling_2_0,29,737717.0,Broker,29,141964.5,162873.5,BuySell,29,14287.425,,Trades - Net Profit/Loss,29,,,DrawDown,29,0.0,0.05639271822824333
88,,30,2020-10-20 00:00:00,14935.0,14980.0,14605.0,14830.0,763913.0,,MA_1_0,30,737718.0,Broker,30,134107.25,160059.75,BuySell,30,,,Trades - Net Profit/Loss,30,,,DrawDown,30,1.7275677135936784,1.7275677135936784,MACD_Strategy,29,737717.0,Broker,29,141964.5,162873.5,BuySell,29,,,Trades - Net Profit/Loss,29,,,DrawDown,29,0.0,0.05639271822824333,Bolling_2_0,29,737717.0,Broker,29,141964.5,162873.5,BuySell,29,14287.425,,Trades - Net Profit/Loss,29,,,DrawDown,29,0.0,0.05639271822824333
89,,30,2020-10-20 00:00:00,14935.0,14980.0,14605.0,14830.0,763913.0,,MA_1_0,30,737718.0,Broker,30,134107.25,160059.75,BuySell,30,,,Trades - Net Profit/Loss,30,,,DrawDown,30,1.7275677135936784,1.7275677135936784,MACD_Strategy,30,737718.0,Broker,30,134107.25,160059.75,BuySell,30,,,Trades - Net Profit/Loss,30,,,DrawDown,30,1.7275677135936784,1.7275677135936784,Bolling_2_0,29,737717.0,Broker,29,141964.5,162873.5,BuySell,29,14287.425,,Trades - Net Profit/Loss,29,,,DrawDown,29,0.0,0.05639271822824333
90,,30,2020-10-20 00:00:00,14935.0,14980.0,14605.0,14830.0,763913.0,,MA_1_0,30,737718.0,Broker,30,134107.25,160059.75,BuySell,30,,,Trades - Net Profit/Loss,30,,,DrawDown,30,1.7275677135936784,1.7275677135936784,MACD_Strategy,30,737718.0,Broker,30,134107.25,160059.75,BuySell,30,,,Trades - Net Profit/Loss,30,,,DrawDown,30,1.7275677135936784,1.7275677135936784,Bolling_2_0,30,737718.0,Broker,30,134107.25,160059.75,BuySell,30,14385.925,,Trades - Net Profit/Loss,30,,,DrawDown,30,1.7275677135936784,1.7275677135936784
91,,31,2020-10-21 00:00:00,14850.0,14865.0,14545.0,14635.0,828828.0,,MA_1_0,31,737719.0,Broker,31,122954.75,153688.25,BuySell,31,,,Trades - Net Profit/Loss,31,,,DrawDown,31,5.639499366072442,5.639499366072442,MACD_Strategy,30,737718.0,Broker,30,134107.25,160059.75,BuySell,30,,,Trades - Net Profit/Loss,30,,,DrawDown,30,1.7275677135936784,1.7275677135936784,Bolling_2_0,30,737718.0,Broker,30,134107.25,160059.75,BuySell,30,14385.925,,Trades - Net Profit/Loss,30,,,DrawDown,30,1.7275677135936784,1.7275677135936784
92,,31,2020-10-21 00:00:00,14850.0,14865.0,14545.0,14635.0,828828.0,,MA_1_0,31,737719.0,Broker,31,122954.75,153688.25,BuySell,31,,,Trades - Net Profit/Loss,31,,,DrawDown,31,5.639499366072442,5.639499366072442,MACD_Strategy,31,737719.0,Broker,31,122954.75,153688.25,BuySell,31,,,Trades - Net Profit/Loss,31,,,DrawDown,31,5.639499366072442,5.639499366072442,Bolling_2_0,30,737718.0,Broker,30,134107.25,160059.75,BuySell,30,14385.925,,Trades - Net Profit/Loss,30,,,DrawDown,30,1.7275677135936784,1.7275677135936784
93,,31,2020-10-21 00:00:00,14850.0,14865.0,14545.0,14635.0,828828.0,,MA_1_0,31,737719.0,Broker,31,122954.75,153688.25,BuySell,31,,,Trades - Net Profit/Loss,31,,,DrawDown,31,5.639499366072442,5.639499366072442,MACD_Strategy,31,737719.0,Broker,31,122954.75,153688.25,BuySell,31,,,Trades - Net Profit/Loss,31,,,DrawDown,31,5.639499366072442,5.639499366072442,Bolling_2_0,31,737719.0,Broker,31,122954.75,153688.25,BuySell,31,14326.824999999999,,Trades - Net Profit/Loss,31,,,DrawDown,31,5.639499366072442,5.639499366072442
94,,32,2020-10-22 00:00:00,14735.0,14750.0,14350.0,14505.0,811720.0,,MA_1_0,32,737720.0,Broker,32,112742.5,148279.75,BuySell,32,,,Trades - Net Profit/Loss,32,,,DrawDown,32,8.960174614040959,8.960174614040959,MACD_Strategy,31,737719.0,Broker,31,122954.75,153688.25,BuySell,31,,,Trades - Net Profit/Loss,31,,,DrawDown,31,5.639499366072442,5.639499366072442,Bolling_2_0,31,737719.0,Broker,31,122954.75,153688.25,BuySell,31,14326.824999999999,,Trades - Net Profit/Loss,31,,,DrawDown,31,5.639499366072442,5.639499366072442
95,,32,2020-10-22 00:00:00,14735.0,14750.0,14350.0,14505.0,811720.0,,MA_1_0,32,737720.0,Broker,32,112742.5,148279.75,BuySell,32,,,Trades - Net Profit/Loss,32,,,DrawDown,32,8.960174614040959,8.960174614040959,MACD_Strategy,32,737720.0,Broker,32,112742.5,148279.75,BuySell,32,,,Trades - Net Profit/Loss,32,,,DrawDown,32,8.960174614040959,8.960174614040959,Bolling_2_0,31,737719.0,Broker,31,122954.75,153688.25,BuySell,31,14326.824999999999,,Trades - Net Profit/Loss,31,,,DrawDown,31,5.639499366072442,5.639499366072442
96,,32,2020-10-22 00:00:00,14735.0,14750.0,14350.0,14505.0,811720.0,,MA_1_0,32,737720.0,Broker,32,112742.5,148279.75,BuySell,32,,,Trades - Net Profit/Loss,32,,,DrawDown,32,8.960174614040959,8.960174614040959,MACD_Strategy,32,737720.0,Broker,32,112742.5,148279.75,BuySell,32,,,Trades - Net Profit/Loss,32,,,DrawDown,32,8.960174614040959,8.960174614040959,Bolling_2_0,32,737720.0,Broker,32,112742.5,148279.75,BuySell,32,14134.75,,Trades - Net Profit/Loss,32,,,DrawDown,32,8.960174614040959,8.960174614040959
97,,33,2020-10-23 00:00:00,14530.0,14745.0,14410.0,14425.0,725149.0,,MA_1_0,33,737721.0,Broker,33,104327.0,144717.0,BuySell,33,,,Trades - Net Profit/Loss,33,,,DrawDown,33,11.147608420031498,11.147608420031498,MACD_Strategy,32,737720.0,Broker,32,112742.5,148279.75,BuySell,32,,,Trades - Net Profit/Loss,32,,,DrawDown,32,8.960174614040959,8.960174614040959,Bolling_2_0,32,737720.0,Broker,32,112742.5,148279.75,BuySell,32,14134.75,,Trades - Net Profit/Loss,32,,,DrawDown,32,8.960174614040959,8.960174614040959
98,,33,2020-10-23 00:00:00,14530.0,14745.0,14410.0,14425.0,725149.0,,MA_1_0,33,737721.0,Broker,33,104327.0,144717.0,BuySell,33,,,Trades - Net Profit/Loss,33,,,DrawDown,33,11.147608420031498,11.147608420031498,MACD_Strategy,33,737721.0,Broker,33,104327.0,144717.0,BuySell,33,,,Trades - Net Profit/Loss,33,,,DrawDown,33,11.147608420031498,11.147608420031498,Bolling_2_0,32,737720.0,Broker,32,112742.5,148279.75,BuySell,32,14134.75,,Trades - Net Profit/Loss,32,,,DrawDown,32,8.960174614040959,8.960174614040959
99,,33,2020-10-23 00:00:00,14530.0,14745.0,14410.0,14425.0,725149.0,,MA_1_0,33,737721.0,Broker,33,104327.0,144717.0,BuySell,33,,,Trades - Net Profit/Loss,33,,,DrawDown,33,11.147608420031498,11.147608420031498,MACD_Strategy,33,737721.0,Broker,33,104327.0,144717.0,BuySell,33,,,Trades - Net Profit/Loss,33,,,DrawDown,33,11.147608420031498,11.147608420031498,Bolling_2_0,33,737721.0,Broker,33,104327.0,144717.0,BuySell,33,14193.85,,Trades - Net Profit/Loss,33,,,DrawDown,33,11.147608420031498,11.147608420031498
